POM3A , NSGAII,100, 'hv: 1315774.2191', 'hv: 1312613.3489', 'hv: 1317105.3995', 'hv: 1305976.5042', 'hv: 1317966.4521', 'hv: 1319576.6329', 'hv: 1305511.7046', 'hv: 1309734.8953', 'hv: 1311830.2966', 'hv: 1309028.848', 'hv: 1312358.1524', 'hv: 1319261.5543', 'hv: 1302150.7403', 'hv: 1320191.9027', 'hv: 1325253.1954', 'hv: 1304192.1175', 'hv: 1311136.326', 'hv: 1313374.5061', 'hv: 1311853.4774', 'hv: 1316944.7449', 'hv: 1310627.4611', 'hv: 1312825.3012', 'hv: 1118260.9882', 'hv: 1106952.3362', 'hv: 1094748.0436', 'hv: 1109898.8103', 'hv: 1125592.5573', 'hv: 1147961.5646', 'hv: 1112314.3267', 'hv: 1092195.4412', 'hv: 1092863.3682', 'hv: 1124791.807', 'hv: 1088555.0451', 'hv: 1098384.1168', 'hv: 1081252.5544', 'hv: 1082629.4494', 'hv: 1112845.1819', 'hv: 1108237.84', 'hv: 1093852.163', 'hv: 1076287.7331', 'hv: 1105011.3868', 'hv: 1110691.7161', 'hv: 1091229.481', 'hv: 1092553.9506', 'hv: 1009919.2681', 'hv: 1010908.1952', 'hv: 1008966.3147', 'hv: 1011512.6977', 'hv: 980905.7607', 'hv: 992764.2236', 'hv: 1009478.7394', 'hv: 1012935.4593', 'hv: 985431.3996', 'hv: 997909.0421', 'hv: 1049367.4228', 'hv: 1012431.3215', 'hv: 985904.2077', 'hv: 1015600.5793', 'hv: 1011176.6202', 'hv: 1008838.6862', 'hv: 1026117.6648', 'hv: 1024985.0786', 'hv: 985521.2452', 'hv: 1001209.2607', 'hv: 1047506.1946', 'hv: 1036949.1696', 'hv: 1293061.1661', 'hv: 1300549.6484', 'hv: 1285264.5389', 'hv: 1289429.6527', 'hv: 1286009.4258', 'hv: 1290464.6699', 'hv: 1300549.4815', 'hv: 1299183.3464', 'hv: 1306962.5646', 'hv: 1321284.1193', 'hv: 1301456.5284', 'hv: 1305474.6438', 'hv: 1293269.6631', 'hv: 1303559.1231', 'hv: 1304166.119', 'hv: 1308976.0748', 'hv: 1273004.5728', 'hv: 1303589.6031', 'hv: 1288410.9469', 'hv: 1308749.4134', 'hv: 1290800.7747', 'hv: 1297677.1784', 'spread: 0.725989805164', 'spread: 0.674882799521', 'spread: 0.6634783914', 'spread: 0.68417830568', 'spread: 0.749906283949', 'spread: 0.637341786796', 'spread: 0.680779880191', 'spread: 0.674608978172', 'spread: 0.666815032038', 'spread: 0.696551261418', 'spread: 0.583255043405', 'spread: 0.677815490422', 'spread: 0.618164992164', 'spread: 0.682191659568', 'spread: 0.63385286622', 'spread: 0.629285701343', 'spread: 0.832790289272', 'spread: 0.639186232236', 'spread: 0.712615813048', 'spread: 0.737418610562', 'spread: 0.705964651376', 'spread: 0.584143530455', 'spread: 0.872859078806', 'spread: 0.75381843198', 'spread: 0.7970436094', 'spread: 0.844933653943', 'spread: 0.849355055031', 'spread: 0.865413196454', 'spread: 0.798942146742', 'spread: 0.866608570867', 'spread: 0.716179841041', 'spread: 0.774985214939', 'spread: 0.728637995454', 'spread: 0.705848652699', 'spread: 0.819181393997', 'spread: 0.671864101141', 'spread: 0.782097289257', 'spread: 0.771308539195', 'spread: 0.64589094156', 'spread: 0.678754610221', 'spread: 0.772355795287', 'spread: 0.7589005447', 'spread: 0.839589209791', 'spread: 0.807280602474', 'spread: 0.786337437708', 'spread: 0.876930165309', 'spread: 0.765067582398', 'spread: 0.689603922209', 'spread: 0.716173005411', 'spread: 0.923461162131', 'spread: 0.747930533541', 'spread: 0.837596783097', 'spread: 0.831598616094', 'spread: 0.84317404516', 'spread: 0.77936809794', 'spread: 0.872580811686', 'spread: 0.695777219573', 'spread: 0.760654018019', 'spread: 0.842980650511', 'spread: 0.764225403283', 'spread: 0.829386519366', 'spread: 0.829697457907', 'spread: 0.73854749357', 'spread: 0.831662515422', 'spread: 0.825460548021', 'spread: 0.758368930137', 'spread: 0.658318898311', 'spread: 0.706640290172', 'spread: 0.708305205894', 'spread: 0.58034443159', 'spread: 0.612497200556', 'spread: 0.632333633789', 'spread: 0.674705246457', 'spread: 0.688497575287', 'spread: 0.685488153812', 'spread: 0.674200242504', 'spread: 0.807993526567', 'spread: 0.744475002528', 'spread: 0.679826745652', 'spread: 0.719295207985', 'spread: 0.639101202762', 'spread: 0.765118614673', 'spread: 0.665800672994', 'spread: 0.684446118608', 'spread: 0.74203781329', 'spread: 0.718864704343', 'spread: 0.825783063741', 'spread: 0.629387485435'
POM3A , SPEA2,100, 'hv: 1322517.2744', 'hv: 1312166.6445', 'hv: 1309501.7935', 'hv: 1307596.4176', 'hv: 1309396.62', 'hv: 1309644.1203', 'hv: 1303002.785', 'hv: 1309906.2786', 'hv: 1307431.4415', 'hv: 1306945.001', 'hv: 1310066.4725', 'hv: 1318523.0661', 'hv: 1310192.9888', 'hv: 1312131.0368', 'hv: 1303592.1927', 'hv: 1307180.5527', 'hv: 1313741.5737', 'hv: 1308452.8221', 'hv: 1312175.0448', 'hv: 1320960.4976', 'hv: 1306153.6366', 'hv: 1313689.3119', 'hv: 1296957.0803', 'hv: 1295339.4842', 'hv: 1295026.5638', 'hv: 1285241.2368', 'hv: 1293664.0426', 'hv: 1294345.5398', 'hv: 1307101.5841', 'hv: 1299348.6883', 'hv: 1287783.5804', 'hv: 1282171.5483', 'hv: 1308946.8576', 'hv: 1281818.1143', 'hv: 1290363.763', 'hv: 1291138.5974', 'hv: 1292267.101', 'hv: 1278167.1765', 'hv: 1287778.6077', 'hv: 1290965.4864', 'hv: 1286779.6361', 'hv: 1282070.2481', 'hv: 1302913.9165', 'hv: 1294247.0612', 'hv: 999683.1696', 'hv: 1007192.0312', 'hv: 1009021.1289', 'hv: 1013570.9398', 'hv: 1019391.0776', 'hv: 1020934.4327', 'hv: 1005551.3628', 'hv: 993968.0283', 'hv: 1009035.24', 'hv: 1005279.0687', 'hv: 1018057.88', 'hv: 1069969.1872', 'hv: 1002960.5778', 'hv: 1004579.4885', 'hv: 986190.3587', 'hv: 999056.8987', 'hv: 979849.6215', 'hv: 1010412.2394', 'hv: 1021308.7991', 'hv: 1017648.5727', 'hv: 1057748.9402', 'hv: 1004353.7891', 'hv: 1094171.9898', 'hv: 1111376.7375', 'hv: 1088164.3496', 'hv: 1096918.1143', 'hv: 1133495.9886', 'hv: 1106164.7855', 'hv: 1111372.241', 'hv: 1105617.9943', 'hv: 1087494.9185', 'hv: 1113083.6378', 'hv: 1075797.4724', 'hv: 1080704.6301', 'hv: 1077804.8463', 'hv: 1109500.7641', 'hv: 1147414.517', 'hv: 1084992.7904', 'hv: 1101020.3773', 'hv: 1087963.7015', 'hv: 1112322.3612', 'hv: 1146598.8181', 'hv: 1098635.5869', 'hv: 1116752.8518', 'spread: 0.692638108259', 'spread: 0.70073309861', 'spread: 0.627697954795', 'spread: 0.618001124963', 'spread: 0.798170617898', 'spread: 0.761761820515', 'spread: 0.605193155839', 'spread: 0.638282637112', 'spread: 0.692791820847', 'spread: 0.668846426786', 'spread: 0.72936377184', 'spread: 0.714691695752', 'spread: 0.679089984723', 'spread: 0.779945887045', 'spread: 0.729273425197', 'spread: 0.689980548968', 'spread: 0.679491412171', 'spread: 0.743231829121', 'spread: 0.665828912756', 'spread: 0.687136165641', 'spread: 0.628309413478', 'spread: 0.676112864511', 'spread: 0.658977684809', 'spread: 0.669019911775', 'spread: 0.596827790638', 'spread: 0.557023006801', 'spread: 0.67591367167', 'spread: 0.541729703855', 'spread: 0.663748550809', 'spread: 0.648378589309', 'spread: 0.590657288265', 'spread: 0.693915612873', 'spread: 0.63445182927', 'spread: 0.619802183592', 'spread: 0.584315339196', 'spread: 0.672695924239', 'spread: 0.608033409295', 'spread: 0.622781331333', 'spread: 0.633925211723', 'spread: 0.686814841259', 'spread: 0.704694751984', 'spread: 0.587876285895', 'spread: 0.594284466758', 'spread: 0.702112259999', 'spread: 0.621852485791', 'spread: 0.72364593615', 'spread: 0.741562870606', 'spread: 0.772329033643', 'spread: 0.740668010213', 'spread: 0.776155648433', 'spread: 0.682046478391', 'spread: 0.838013181557', 'spread: 0.798845947982', 'spread: 0.731711726642', 'spread: 0.637733605164', 'spread: 0.635228775594', 'spread: 0.705891016195', 'spread: 0.683285820335', 'spread: 0.671753067097', 'spread: 0.800369054771', 'spread: 0.720309889391', 'spread: 0.702034217797', 'spread: 0.824988424907', 'spread: 0.716424314052', 'spread: 0.744922455158', 'spread: 0.650793673279', 'spread: 0.627695932285', 'spread: 0.589346229501', 'spread: 0.784193832652', 'spread: 0.679473000169', 'spread: 0.788721899548', 'spread: 0.644745853308', 'spread: 0.634511311405', 'spread: 0.751987172828', 'spread: 0.701016452496', 'spread: 0.719746233076', 'spread: 0.721139481195', 'spread: 0.660636954615', 'spread: 0.73591249772', 'spread: 0.655949014804', 'spread: 0.715943378252', 'spread: 0.646602457724', 'spread: 0.705333806013', 'spread: 0.669671959283', 'spread: 0.711018722907', 'spread: 0.723553336098', 'spread: 0.8047364885', 'spread: 0.720338303366'
POM3A , SWAY5,10000, 'hv: 851438.6491', 'hv: 991904.851', 'hv: 871453.1269', 'hv: 821921.281', 'hv: 796791.691', 'hv: 816984.8116', 'hv: 870079.8506', 'hv: 830206.4398', 'hv: 842814.3502', 'hv: 835091.4813', 'hv: 851544.239', 'hv: 850798.0368', 'hv: 849612.312', 'hv: 873115.5717', 'hv: 786087.3188', 'hv: 844071.1764', 'hv: 784801.2579', 'hv: 858487.7143', 'hv: 924099.0641', 'hv: 874029.1838', 'hv: 876071.0536', 'hv: 1022565.1079', 'hv: 981259.1409', 'hv: 1102403.0982', 'hv: 851868.7289', 'hv: 1050865.5154', 'hv: 1105202.739', 'hv: 1111224.3053', 'hv: 1094867.3695', 'hv: 1103108.2488', 'hv: 1112427.9483', 'hv: 1159722.4632', 'hv: 1065453.6469', 'hv: 1091022.4011', 'hv: 1074650.5562', 'hv: 1144995.2947', 'hv: 1084060.5843', 'hv: 1124537.5684', 'hv: 995671.6529', 'hv: 1051513.6148', 'hv: 1091311.7074', 'hv: 1090345.315', 'hv: 811012.9706', 'hv: 976954.1472', 'hv: 920891.7535', 'hv: 985466.9906', 'hv: 748324.7817', 'hv: 1001096.025', 'hv: 763338.8886', 'hv: 919344.1724', 'hv: 845138.2096', 'hv: 886324.639', 'hv: 898848.5592', 'hv: 889537.6198', 'hv: 945832.3729', 'hv: 960346.0997', 'hv: 837550.0493', 'hv: 946389.7267', 'hv: 964269.2356', 'hv: 967978.798', 'hv: 961776.6149', 'hv: 851085.5469', 'hv: 905723.0242', 'hv: 1268152.5214', 'hv: 1197605.4183', 'hv: 1161774.9762', 'hv: 1248627.042', 'hv: 1169031.1972', 'hv: 1261040.6263', 'hv: 1224876.9497', 'hv: 1159511.287', 'hv: 1197555.8298', 'hv: 1252464.4359', 'hv: 1200600.9607', 'hv: 1234764.883', 'hv: 1167970.7482', 'hv: 1219568.5002', 'hv: 1172335.9608', 'hv: 1195389.1177', 'hv: 1252101.6442', 'hv: 1148621.5199', 'hv: 1256196.9037', 'hv: 1205977.5602', 'hv: 1230903.2009', 'spread: 0.527147962496', 'spread: 0.533503181867', 'spread: 0.414150258883', 'spread: 0.576070365716', 'spread: 0.491076282087', 'spread: 0.60618100218', 'spread: 0.555971569247', 'spread: 0.540615337811', 'spread: 0.485053460264', 'spread: 0.489632580011', 'spread: 0.508616012338', 'spread: 0.532252640215', 'spread: 0.48408056586', 'spread: 0.488713553547', 'spread: 0.538589703332', 'spread: 0.457516192016', 'spread: 0.475119048264', 'spread: 0.533217427498', 'spread: 0.506877343949', 'spread: 0.578732963087', 'spread: 0.466755130782', 'spread: 0.497164318236', 'spread: 0.438440124812', 'spread: 0.44652387606', 'spread: 0.502660373051', 'spread: 0.428403480663', 'spread: 0.420501887367', 'spread: 0.455579181742', 'spread: 0.405780212783', 'spread: 0.419990390173', 'spread: 0.410466732804', 'spread: 0.595276086089', 'spread: 0.418713065127', 'spread: 0.428711884533', 'spread: 0.429737145057', 'spread: 0.502461989577', 'spread: 0.495611057141', 'spread: 0.466887680547', 'spread: 0.506201508045', 'spread: 0.493892227956', 'spread: 0.412610405258', 'spread: 0.41602554278', 'spread: 0.5177680063', 'spread: 0.606016500864', 'spread: 0.512385971292', 'spread: 0.450515553818', 'spread: 0.444957012206', 'spread: 0.510557706224', 'spread: 0.592623559051', 'spread: 0.459371064297', 'spread: 0.511942924475', 'spread: 0.526156015825', 'spread: 0.510372177861', 'spread: 0.500800759594', 'spread: 0.453702439676', 'spread: 0.597876769746', 'spread: 0.536945098823', 'spread: 0.49701899376', 'spread: 0.51102535074', 'spread: 0.482480382498', 'spread: 0.494179068414', 'spread: 0.493209114855', 'spread: 0.483838238691', 'spread: 0.438162154661', 'spread: 0.434271592844', 'spread: 0.360908164822', 'spread: 0.44255949571', 'spread: 0.411451212757', 'spread: 0.412360949638', 'spread: 0.398468299817', 'spread: 0.529631662058', 'spread: 0.463347424097', 'spread: 0.41843736447', 'spread: 0.426200504868', 'spread: 0.408462666615', 'spread: 0.39113891994', 'spread: 0.351814288311', 'spread: 0.359244202678', 'spread: 0.461234435839', 'spread: 0.43336877328', 'spread: 0.344264877625', 'spread: 0.414893754182', 'spread: 0.507161111923', 'spread: 0.411419209213',,,,,,,,
POM3A(S) , NSGAII,100, 'hv: 1151609.1517', 'hv: 1163885.4337', 'hv: 1160582.5235', 'hv: 1155073.6663', 'hv: 1110516.8316', 'hv: 1125647.2832', 'hv: 1159964.9549', 'hv: 1152725.1494', 'hv: 1112034.1159', 'hv: 1138920.581', 'hv: 1226425.8886', 'hv: 1149567.3578', 'hv: 1105623.5597', 'hv: 1164452.0421', 'hv: 1145276.2292', 'hv: 1154731.3661', 'hv: 1183633.8844', 'hv: 1188691.3053', 'hv: 1115496.8213', 'hv: 1156903.5544', 'hv: 1237500.9452', 'hv: 1210637.242', 'spread: 0.714932564428', 'spread: 0.808601026307', 'spread: 0.669412184094', 'spread: 0.630548589421', 'spread: 0.634541259645', 'spread: 0.860407130092', 'spread: 0.683793896615', 'spread: 0.756506440616', 'spread: 0.751883400099', 'spread: 0.767535292212', 'spread: 0.693788076588', 'spread: 0.797588941718', 'spread: 0.622528289408', 'spread: 0.712211756654', 'spread: 0.761403106095', 'spread: 0.685847625664', 'spread: 0.768773352249', 'spread: 0.733137234294', 'spread: 0.68717456498', 'spread: 0.752711882693', 'spread: 0.74451347976', 'spread: 0.670487469004',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POM3A(S) , SWAY5,10000, 'hv: 829423.0045', 'hv: 1111867.4672', 'hv: 883100.0408', 'hv: 787789.4749', 'hv: 747836.8168', 'hv: 778064.8177', 'hv: 881394.5675', 'hv: 802973.3292', 'hv: 820622.0051', 'hv: 810780.5817', 'hv: 828146.7193', 'hv: 826696.2864', 'hv: 822075.1963', 'hv: 860197.9357', 'hv: 722471.2445', 'hv: 832747.6581', 'hv: 720849.9328', 'hv: 848115.8333', 'hv: 956868.0076', 'hv: 882642.6726', 'hv: 887895.3592', 'spread: 0.437111476627', 'spread: 0.461029317781', 'spread: 0.338754624307', 'spread: 0.465990147994', 'spread: 0.405631707012', 'spread: 0.482820090715', 'spread: 0.466341697072', 'spread: 0.444421907806', 'spread: 0.412917909665', 'spread: 0.380387087242', 'spread: 0.411796557548', 'spread: 0.451590942267', 'spread: 0.393186312892', 'spread: 0.402070954333', 'spread: 0.451483096101', 'spread: 0.389453128793', 'spread: 0.377578413268', 'spread: 0.431505448748', 'spread: 0.421909468769', 'spread: 0.469720986287', 'spread: 0.391276636233',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POM3A(S) , SPEA2,100, 'hv: 1149604.1313', 'hv: 1146106.1467', 'hv: 1162480.6468', 'hv: 1163068.0973', 'hv: 1174010.0432', 'hv: 1186055.1928', 'hv: 1141048.4621', 'hv: 1134513.2997', 'hv: 1153699.3323', 'hv: 1154454.4794', 'hv: 1160203.6854', 'hv: 1280099.0075', 'hv: 1140893.5896', 'hv: 1146787.6354', 'hv: 1109912.7018', 'hv: 1132569.9844', 'hv: 1099846.0383', 'hv: 1154044.8616', 'hv: 1181211.9458', 'hv: 1167400.9312', 'hv: 1242527.693', 'hv: 1149402.2195', 'spread: 0.544268841784', 'spread: 0.647172824132', 'spread: 0.661592588397', 'spread: 0.669012359534', 'spread: 0.656850983861', 'spread: 0.664046626491', 'spread: 0.641895283434', 'spread: 0.714648584455', 'spread: 0.68053814595', 'spread: 0.653649865689', 'spread: 0.600280509363', 'spread: 0.588681002205', 'spread: 0.591971202144', 'spread: 0.61477610919', 'spread: 0.599568760758', 'spread: 0.696668064732', 'spread: 0.622441181205', 'spread: 0.618150934519', 'spread: 0.759042579406', 'spread: 0.629737421137', 'spread: 0.673108065863', 'spread: 0.561520222726',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POM3A(M) , NSGAII,100, 'hv: 1235579.7232', 'hv: 1217485.7871', 'hv: 1193520.2414', 'hv: 1222141.6871', 'hv: 1246809.895', 'hv: 1285043.1108', 'hv: 1228660.8041', 'hv: 1195353.5835', 'hv: 1192685.3189', 'hv: 1243131.9013', 'hv: 1186873.9449', 'hv: 1196326.0339', 'hv: 1174479.1716', 'hv: 1176007.5567', 'hv: 1228274.8513', 'hv: 1218487.3796', 'hv: 1192209.5015', 'hv: 1166795.5419', 'hv: 1217420.0366', 'hv: 1218363.7125', 'hv: 1190885.8272', 'hv: 1193107.2499', 'spread: 0.839725308745', 'spread: 0.721591479592', 'spread: 0.757144850194', 'spread: 0.806687434773', 'spread: 0.810278348236', 'spread: 0.83518129984', 'spread: 0.751962486172', 'spread: 0.824409743542', 'spread: 0.685978773361', 'spread: 0.737983695331', 'spread: 0.684241092279', 'spread: 0.664895794989', 'spread: 0.788445567496', 'spread: 0.623541671161', 'spread: 0.749510950946', 'spread: 0.731673675667', 'spread: 0.630084382795', 'spread: 0.657710457677', 'spread: 0.729333184487', 'spread: 0.721735690071', 'spread: 0.791513992401', 'spread: 0.767318237642',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POM3A(M) , SWAY5,10000, 'hv: 714340.5548', 'hv: 983158.0817', 'hv: 906037.0205', 'hv: 1004996.5795', 'hv: 619633.1468', 'hv: 1043032.5835', 'hv: 640677.6929', 'hv: 902458.2114', 'hv: 768815.7896', 'hv: 848773.3352', 'hv: 865396.5869', 'hv: 853792.7472', 'hv: 937565.8006', 'hv: 971992.7477', 'hv: 764248.9488', 'hv: 949195.6854', 'hv: 970617.3124', 'hv: 985134.9156', 'hv: 976195.559', 'hv: 787529.7131', 'hv: 877453.9753', 'spread: 0.458392222404', 'spread: 0.530036489047', 'spread: 0.449304038299', 'spread: 0.396243835227', 'spread: 0.395360420378', 'spread: 0.456342707388', 'spread: 0.514916400927', 'spread: 0.415103911539', 'spread: 0.445631063915', 'spread: 0.464734722802', 'spread: 0.449779064357', 'spread: 0.450659375777', 'spread: 0.414020991578', 'spread: 0.55122921056', 'spread: 0.47874135754', 'spread: 0.447683168166', 'spread: 0.454573978882', 'spread: 0.432923406772', 'spread: 0.456487664759', 'spread: 0.420069504119', 'spread: 0.435831177878',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POM3A(M) , SPEA2,100, 'hv: 1195584.0783', 'hv: 1214758.8068', 'hv: 1186298.5624', 'hv: 1199681.3429', 'hv: 1262179.8944', 'hv: 1214878.2854', 'hv: 1220357.9309', 'hv: 1211941.1052', 'hv: 1184329.4516', 'hv: 1223018.6171', 'hv: 1167713.2229', 'hv: 1172674.5808', 'hv: 1169580.9938', 'hv: 1219611.8617', 'hv: 1278287.413', 'hv: 1181310.7497', 'hv: 1207536.5439', 'hv: 1185658.7659', 'hv: 1225193.5878', 'hv: 1280563.7125', 'hv: 1200935.614', 'hv: 1231447.6417', 'spread: 0.585260463954', 'spread: 0.58405318413', 'spread: 0.734404835478', 'spread: 0.649831105596', 'spread: 0.740495647163', 'spread: 0.610812173007', 'spread: 0.61165073008', 'spread: 0.703439366614', 'spread: 0.668091387111', 'spread: 0.706173038193', 'spread: 0.669844076704', 'spread: 0.633013543664', 'spread: 0.703558160716', 'spread: 0.61702994092', 'spread: 0.673569139958', 'spread: 0.621856034108', 'spread: 0.68042135417', 'spread: 0.613908018893', 'spread: 0.664256725401', 'spread: 0.688854679983', 'spread: 0.760851935881', 'spread: 0.668387236237',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POM3A(L) , NSGAII,100, 'hv: 1295429.5231', 'hv: 1303050.5079', 'hv: 1286460.8411', 'hv: 1289756.3476', 'hv: 1287762.4813', 'hv: 1290951.2495', 'hv: 1303330.0284', 'hv: 1300469.1563', 'hv: 1309601.6343', 'hv: 1325778.7552', 'hv: 1303292.1273', 'hv: 1308331.8843', 'hv: 1293243.0723', 'hv: 1303703.1942', 'hv: 1306621.4455', 'hv: 1312142.1417', 'hv: 1272370.9819', 'hv: 1305680.6505', 'hv: 1290384.628', 'hv: 1310690.3898', 'hv: 1292687.5498', 'hv: 1299483.8658', 'spread: 0.653620279137', 'spread: 0.70433019242', 'spread: 0.704992711488', 'spread: 0.577911519031', 'spread: 0.60999859017', 'spread: 0.632801129472', 'spread: 0.671991354146', 'spread: 0.687543284536', 'spread: 0.685858562805', 'spread: 0.67638683618', 'spread: 0.809032310912', 'spread: 0.740803297436', 'spread: 0.67679891775', 'spread: 0.71734282521', 'spread: 0.637512860438', 'spread: 0.763297064218', 'spread: 0.665661963362', 'spread: 0.684370668266', 'spread: 0.74164870546', 'spread: 0.716339284641', 'spread: 0.825638531747', 'spread: 0.626724556075',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POM3A(L) , SPEA2,100, 'hv: 1298419.4105', 'hv: 1296625.1', 'hv: 1295283.5394', 'hv: 1286083.8263', 'hv: 1295717.931', 'hv: 1296182.2443', 'hv: 1310725.3405', 'hv: 1301090.7198', 'hv: 1288818.3587', 'hv: 1280327.9685', 'hv: 1312820.8244', 'hv: 1279086.422', 'hv: 1292325.8507', 'hv: 1293553.5287', 'hv: 1293089.604', 'hv: 1276765.0629', 'hv: 1289858.9064', 'hv: 1292658.7764', 'hv: 1288184.2725', 'hv: 1281859.3557', 'hv: 1305277.9975', 'hv: 1296615.2286', 'spread: 0.656008241821', 'spread: 0.66639009126', 'spread: 0.590014371651', 'spread: 0.553204084982', 'spread: 0.675153306042', 'spread: 0.539492149605', 'spread: 0.666124257328', 'spread: 0.649281857745', 'spread: 0.590600140518', 'spread: 0.691519326719', 'spread: 0.634307715475', 'spread: 0.622218403032', 'spread: 0.586114932487', 'spread: 0.666802014409', 'spread: 0.608816679513', 'spread: 0.624713692091', 'spread: 0.636634262696', 'spread: 0.684942667724', 'spread: 0.70146557541', 'spread: 0.586418352334', 'spread: 0.59202626045', 'spread: 0.700156233515',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
