$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1,>>f2,>>f3
-1, 1, -1, 1, -1, -1, 0, -1, -1, 0, 3, 1, 2, -1, 1, -1, 1, 2, 0, 2, -1, 1, 2, 0, -1, 0, 0, 0, 1, 2, -1, -1, 1, -1, 0, 3, 0, 0, 2, 3, 0, 3, -1, 1, 3, 3, 1, 1, -1, 2, 3959, 718, 579
1, 3, 0, 2, 0, 2, 0, 0, -1, 0, -1, -1, 3, 2, 2, 1, 0, 2, 2, -1, 1, 3, 3, -1, -1, 1, 3, -1, 0, 1, -1, 2, 1, 0, 0, 0, 1, 2, 0, 1, 2, 2, -1, -1, 3, 2, -1, -1, 1, -1, 4293, 718, 579
3, 2, 2, 1, 0, -1, 3, 2, 0, 2, 3, 0, -1, 2, 1, 2, 0, 1, 3, 2, -1, 1, 1, 1, 2, -1, 1, 2, 3, -1, -1, 3, 2, 2, 0, -1, 1, -1, 1, 3, 0, 0, 1, 0, 0, 0, 1, -1, -1, 3, 4417, 718, 579
-1, 2, -1, 2, 3, 2, 2, 0, 1, 0, 1, 3, 3, -1, 0, 1, 1, -1, 1, 0, 1, 0, 1, 1, 2, -1, 0, 2, 2, 2, -1, 0, 1, 1, -1, 0, 2, -1, -1, -1, 3, 0, 0, -1, -1, -1, 2, 3, -1, 3, 3904, 718, 579
-1, 3, 0, 1, 3, 0, 1, 0, 3, 2, 1, 3, -1, 3, 0, 1, 1, -1, -1, -1, 0, 2, 2, 2, 0, 2, 3, 0, 2, 3, 0, -1, -1, -1, 2, 0, 1, -1, 2, 2, 0, 1, -1, 2, 3, 2, 0, 1, 1, 1, 4313, 718, 579
3, 0, 3, 2, 2, 3, 1, 2, 0, 1, 0, 3, 2, 2, 1, 2, -1, 2, 0, 1, -1, -1, -1, 0, 1, 2, 1, 1, 2, 1, 3, -1, -1, -1, 3, 0, 1, 3, 3, 0, 1, 0, 0, 1, 2, 0, -1, 0, -1, 3, 4215, 718, 579
-1, 2, -1, 3, 0, 0, 3, 0, 2, -1, 0, 1, 3, 1, 3, 2, -1, 2, 0, 3, -1, -1, 1, 0, 1, 0, 2, 1, 3, -1, -1, 1, -1, 3, 2, 1, 1, 0, 3, -1, 0, 1, 2, 1, 0, 0, -1, 2, 1, 2, 4342, 718, 579
3, -1, -1, -1, 3, -1, 0, 2, 2, 1, 0, 0, 2, 3, 2, 0, 3, 0, 2, -1, 1, 0, 3, -1, 0, 3, 1, 3, 0, 2, -1, 2, 1, 1, 2, -1, 0, 3, -1, 1, 1, 3, 1, 0, -1, 2, 0, 3, 1, 0, 4470, 718, 579
2, 1, 2, 1, 2, 3, -1, 0, 2, -1, 0, 3, 3, 1, 1, 2, 0, -1, -1, -1, 1, -1, 0, 3, 2, 3, 3, 0, -1, 0, 3, 1, -1, 1, 3, 2, 3, -1, 3, 2, 3, 1, 2, 1, -1, 0, 1, -1, 2, -1, 3757, 718, 579
3, 1, 0, 1, 1, -1, -1, 0, 1, 0, 3, 0, 0, -1, -1, 2, -1, 1, 2, -1, 3, -1, 2, 1, 2, 3, 1, 2, 0, -1, -1, 3, 2, 3, 2, 1, 2, -1, 0, -1, -1, 2, -1, 3, 0, 2, 1, 1, 2, 0, 4177, 718, 579
-1, 3, 2, 2, 1, 1, 2, 2, -1, 0, -1, 0, 0, 0, 3, -1, -1, 1, -1, -1, 2, 0, 3, 1, 2, 0, 2, 1, 3, -1, 3, 3, -1, 2, 1, 3, 3, 1, 1, 0, 1, 2, 3, 1, -1, 3, 0, 2, 2, 2, 4170, 718, 579
1, 3, 2, 2, 0, 0, 1, 1, 3, -1, 3, 2, -1, -1, 3, 1, 2, 3, 1, 0, 2, 2, 0, 1, 3, 2, -1, -1, 0, 0, -1, -1, 0, 0, -1, 0, 1, 2, -1, 0, -1, 1, 2, 1, 2, 3, 0, 1, 2, 3, 4126, 718, 579
3, 3, -1, 0, 1, -1, 2, 1, 2, 2, 0, 2, -1, 1, 3, -1, 0, 1, 0, 3, 0, 1, 2, 0, 2, 1, 2, 0, -1, 0, 0, 2, 2, 1, 3, 3, 3, 0, 2, 1, 1, -1, 2, 0, 0, 3, 3, 1, 3, 3, 4576, 718, 579
-1, 1, -1, -1, 3, 3, 0, 3, 0, 2, -1, 1, 0, 2, -1, 0, 0, 1, 3, 2, 2, -1, 1, 1, 0, 0, 1, 2, -1, -1, -1, 0, 1, 2, 3, 1, 3, 3, -1, 2, 1, 2, 2, -1, 0, 1, 1, 0, 2, -1, 4350, 718, 579
3, 3, -1, 2, 1, 2, 3, -1, 0, 0, 1, 0, 1, 0, -1, -1, -1, -1, 3, 2, 1, -1, 2, 2, 0, 0, 2, 2, 2, 0, 1, 3, 3, 0, -1, 1, 1, 3, 2, 2, 1, 1, -1, 2, 3, 0, 1, 0, 3, 3, 4337, 718, 579
3, 2, 2, -1, -1, 0, -1, 3, 3, 1, -1, -1, 1, 2, 1, -1, 1, 2, -1, 3, 3, 0, 1, 2, 2, 1, 2, 0, -1, 0, 0, 1, 2, 1, 0, -1, -1, 0, 2, 3, 0, 3, -1, 3, -1, 0, 3, 0, 1, 2, 4284, 718, 579
-1, -1, 1, -1, 2, 1, 1, -1, -1, 1, 0, -1, 2, 3, 0, 2, 3, 0, 3, 2, 3, 1, -1, 1, 0, 1, 0, 2, 1, 3, 3, 1, 1, 2, 0, 2, 2, -1, 0, 0, 0, 1, -1, -1, 2, 3, 3, -1, 2, -1, 4275, 718, 579
-1, 0, 3, 1, 1, 2, 0, 0, 2, -1, 2, 1, 2, 1, 1, -1, 0, 1, 1, 0, 0, 0, 0, 2, 2, 3, -1, 3, 1, 1, 2, 3, 2, 0, -1, 1, 2, 3, -1, -1, 0, 3, -1, -1, 3, 1, 0, -1, 3, 1, 4379, 718, 579
0, 2, -1, 0, 3, -1, 2, -1, 3, 0, 1, 1, 0, -1, 1, 3, 1, 0, 3, 0, 2, -1, 0, 1, 3, 3, 2, 1, 0, 1, 3, -1, -1, 2, 1, -1, 3, 0, 1, 2, 2, -1, 3, 1, 2, 2, 2, 0, 3, 1, 4308, 718, 579
1, 1, -1, -1, 3, 2, 1, -1, 1, -1, 2, 2, 1, -1, 1, 1, -1, 2, 0, 1, -1, 0, 0, -1, 0, 3, 2, 3, 2, 0, -1, 1, -1, 0, 2, 2, 2, 2, -1, 1, 2, 0, -1, 0, 0, 3, 0, -1, 0, 2, 4113, 718, 579
-1, 2, -1, 0, 0, 2, 0, 1, 0, 1, 3, 3, -1, 3, -1, 0, -1, 0, 2, 3, 1, 3, 1, 0, 2, 3, 1, 2, 1, 2, 3, 3, -1, 2, 2, 0, 0, 2, 1, 2, 3, 0, 2, 1, 1, -1, 2, 3, 1, 1, 4510, 718, 579
3, 2, 0, 1, 2, 0, 1, 3, 2, 2, 1, 3, 0, 2, 3, 1, -1, 1, 2, 1, 1, 0, 1, 3, 1, 2, 3, 2, 0, 2, -1, 2, 0, 0, 2, 1, -1, -1, -1, -1, 1, -1, 0, -1, -1, -1, 3, -1, 3, 0, 4260, 718, 579
3, -1, 0, 0, 1, 3, -1, 1, 2, -1, 2, 1, 0, 3, 2, -1, -1, 0, 1, -1, -1, 3, 0, 1, 1, 2, 2, 1, 2, 0, -1, 1, 3, 0, -1, -1, 1, 1, -1, 0, 3, 2, 0, 2, 1, 2, 3, 2, 3, 0, 4221, 718, 579
-1, 3, 0, 1, 3, 3, 2, 2, 0, 1, 3, 2, 0, 1, 0, 1, -1, 0, 2, -1, 3, 0, 3, -1, 2, 2, 2, -1, 1, 3, -1, 1, 0, -1, -1, 2, -1, 1, 2, 1, -1, -1, 2, 2, 2, 1, 3, 1, 0, 3, 4212, 718, 579
0, 2, 0, 0, 2, 0, 3, -1, 3, 0, 3, -1, 3, -1, 1, -1, 2, -1, -1, 1, 3, 2, -1, 1, 1, 3, 1, 3, 0, 2, 2, 0, 3, 1, -1, 2, -1, 1, 3, -1, 3, -1, 1, 3, 1, 2, 0, -1, 1, 0, 3849, 718, 579
0, 0, 2, -1, 1, 3, 2, 2, 3, 3, 2, 0, 3, 3, 3, 2, -1, 0, 1, 1, 0, 0, 0, 1, -1, 1, 0, 0, 1, 2, 1, -1, -1, 2, 2, 2, 2, 1, 0, 3, 0, -1, 1, 1, -1, 3, 2, 1, 3, 0, 4695, 718, 579
0, -1, -1, 0, 3, 0, 1, 2, -1, -1, 2, 0, 3, -1, 1, 2, 0, 3, 1, 2, 0, 2, -1, 1, 0, 0, -1, -1, -1, 1, 3, -1, 1, 0, 0, -1, 1, 3, -1, 0, 3, 2, 3, 1, 2, 1, 2, 1, 1, 3, 4219, 718, 579
-1, 0, 2, -1, 3, 0, 1, 2, 2, -1, -1, 2, 3, 1, -1, 0, 3, -1, 0, 2, -1, 0, 2, 0, 2, 1, 0, 1, 1, 3, 0, -1, 1, 2, 1, 3, 1, -1, 1, 3, 0, 0, 3, 0, -1, 2, 2, 1, 3, 2, 4365, 718, 579
-1, 0, 0, 0, 0, 1, 3, -1, 1, 3, 2, 2, -1, -1, 1, 0, -1, 0, 2, 2, 1, 1, 1, 2, 3, -1, -1, 2, 0, 3, 2, -1, 0, 3, 3, 3, 3, 3, 1, 1, 2, 0, 0, -1, -1, 1, -1, 3, 2, 2, 4447, 718, 579
1, 2, 1, 1, 3, 3, 2, -1, 0, 2, 0, 1, 0, 1, 0, 3, 3, 1, -1, 3, 0, -1, -1, 3, -1, -1, 1, 3, 2, 1, 1, 2, 2, 2, 2, 1, 2, 2, 0, 3, 1, -1, 2, 0, -1, 3, 0, 3, 0, 0, 4402, 718, 579
0, -1, 0, -1, 2, 1, 0, 1, 2, -1, 0, 3, 2, 1, 2, 0, 2, -1, 2, 3, 1, 2, -1, 3, 1, 2, 3, 3, -1, 1, 3, 0, 0, 0, 1, 3, -1, 2, 1, -1, 2, 1, 3, 0, 3, 0, -1, 1, -1, 0, 4368, 718, 579
1, 1, 2, -1, -1, 1, 3, 3, 3, -1, 3, 0, 0, -1, 1, 3, 0, -1, 0, 1, -1, 1, 3, 0, 2, 0, -1, 1, 2, 2, 0, 3, -1, 2, 1, 2, 2, 0, 0, 0, -1, 3, 2, 2, -1, -1, 0, 1, 1, 1, 4189, 718, 579
3, 2, 3, -1, 0, -1, 2, -1, 0, 1, 3, 0, 0, 3, -1, 1, 0, 1, 1, 2, -1, -1, 0, 2, 3, 0, 1, -1, 3, 3, 2, 1, 2, -1, 2, -1, 3, -1, 2, 2, 0, 1, 1, 2, 0, 3, 0, 2, 1, 1, 4414, 718, 579
2, 1, 2, 1, -1, 3, 0, -1, 0, 1, 1, 1, 0, 1, 3, 1, -1, 0, 0, 0, 3, 2, -1, -1, 1, -1, 2, 1, 2, 2, 0, 2, 2, 3, 0, -1, 3, -1, 1, 3, 2, -1, 3, 1, 0, 2, 0, 3, 2, -1, 4448, 718, 579
1, 1, 0, 1, 3, 1, 3, -1, -1, 1, 0, -1, -1, 2, 2, 2, -1, 3, 1, 2, 2, 0, 3, 3, 0, 3, 0, -1, 3, 3, 1, -1, 2, -1, -1, 2, 0, 3, 0, 2, 3, -1, 0, 2, 1, 0, 0, -1, 2, 0, 4345, 718, 579
