$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1,>>f2,>>f3
-1, 1, 3, 3, 2, 0, -1, 1, 2, 0, 1, 2, 3, 3, 0, 0, 0, 3, 2, 1, 1, 2, 2, 0, 0, -1, 1, 2, 2, 0, 1, 3, 1, 2, 1, 0, 0, -1, 2, 1, 0, 1, -1, 1, 2, 2, 2, 1, -1, 3, 1850, 718, 592
1, 3, 2, 2, 1, -1, -1, 2, 2, 3, 2, -1, 1, 3, 0, 1, 0, 1, 2, 2, -1, 0, 1, 1, 1, 0, 3, 0, 3, 0, 0, -1, -1, 2, 0, 0, 2, 2, 2, 2, 1, 1, 3, 0, 3, 1, 3, 2, -1, 3, 1964, 718, 592
0, 1, 0, 1, 2, 1, 2, 2, 2, 0, -1, -1, 3, 2, 1, 1, 0, 2, 1, 2, 3, 0, 2, -1, 2, -1, 0, 1, -1, 0, -1, -1, 1, 1, 2, 0, 0, 1, -1, 1, -1, -1, 3, 2, 0, -1, 1, 3, 0, 0, 2030, 718, 592
2, 0, 3, 2, 0, 0, 0, 3, 0, 3, 1, 2, 1, -1, 3, 0, 3, 0, 3, 0, 0, 2, 2, 1, -1, 2, 2, 0, 1, -1, -1, 2, 2, 1, 1, 1, 1, 0, 1, 1, -1, 2, 1, 3, 1, 3, 2, 1, 2, 2, 2074, 718, 592
2, 2, 1, 1, 0, 2, -1, 0, 1, 3, 1, 0, 1, -1, 0, 2, 0, 0, 3, 2, 0, 2, 2, -1, -1, 3, 3, -1, 2, 2, 0, 0, -1, 3, 0, -1, 0, 2, 3, 1, 2, 0, 3, 1, 2, 1, 1, 3, 3, 1, 1833, 718, 592
1, 3, -1, 0, 1, 3, 2, 0, 0, 2, -1, 2, 0, 2, 0, 1, -1, 0, 2, 2, 1, 0, 1, 1, 0, 3, 2, 2, -1, 2, 2, 1, 2, 0, 3, 0, -1, 2, -1, -1, -1, -1, -1, 2, 0, 0, 2, -1, 0, 1, 1874, 718, 592
-1, 0, 0, 1, -1, -1, 1, 0, 3, -1, -1, 2, 2, 2, 3, 2, 3, 2, 3, 0, 0, 3, 1, -1, 0, 0, 1, 1, 2, 3, 1, 1, 0, -1, 0, -1, 0, 1, 1, 2, 2, -1, 2, -1, 0, 2, -1, 0, 2, 0, 1863, 718, 592
0, 3, 2, 0, 1, 2, 1, -1, 0, 2, 1, 0, 1, -1, 2, 2, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 3, 3, 1, -1, 0, 3, 3, 2, 2, 2, 1, 0, -1, 3, 3, -1, 3, 1, 3, 2, -1, 0, 1, -1, 1939, 718, 592
3, 2, 1, 1, 3, 2, -1, 0, 1, 1, 1, 1, 1, 3, 0, 2, 1, -1, -1, 0, -1, -1, 1, 1, 3, 1, 2, 0, 0, 1, 2, 2, 3, 3, 0, 0, 0, 2, 3, 0, 3, 0, 1, 2, 0, 2, 2, 2, 1, -1, 1787, 718, 592
1, 2, 0, 1, 1, 0, 3, 2, 2, 1, 2, 2, 0, -1, 2, 0, 1, 0, 0, 2, 2, 1, 3, 2, 1, 0, 2, 1, 3, 1, 3, 0, 1, 2, -1, 3, 3, 0, 2, 2, 1, 3, -1, 3, 2, 0, -1, -1, -1, 1, 2039, 718, 592
3, 0, 3, 1, 2, -1, 1, 3, -1, 2, 0, 1, -1, 1, -1, -1, 2, 2, 2, 0, 0, 2, -1, 1, 0, 2, 2, 2, 2, 0, -1, 0, -1, 1, 2, 1, 3, 0, 1, 2, 2, 0, 0, 0, 0, 1, 0, 2, 1, -1, 1892, 718, 592
1, 2, 0, 0, 1, 2, 3, 2, -1, 2, -1, 0, 3, 3, 0, -1, 0, 1, 2, -1, 2, 1, 2, 1, -1, 1, -1, 2, 2, 0, 0, 2, 3, 1, 1, 2, 2, 3, -1, 2, -1, 3, 0, 0, -1, 2, 0, 1, 0, 1, 1878, 718, 592
1, 0, 0, 0, 0, 2, 1, 0, 1, 0, 3, -1, 3, 1, -1, 3, 2, 0, 1, -1, 3, 3, 1, 3, -1, -1, 1, 2, 0, 2, 3, 2, 0, 2, 1, 3, -1, 2, -1, 0, 2, 1, 1, 2, 2, 0, 0, 1, 2, 0, 2001, 718, 592
1, 2, 2, -1, 0, -1, 0, 1, -1, 1, 1, -1, 2, 2, 1, 1, 2, 2, 0, 0, 3, 0, 0, 3, 0, -1, 3, 1, 0, -1, 3, 2, -1, 3, 3, 0, -1, 3, -1, 3, 2, 2, 2, 1, 2, 2, 0, 0, 1, 2, 1918, 718, 592
3, 1, -1, 1, 2, 3, 2, 0, 0, 1, 1, 1, 1, 2, 2, 0, 3, 2, -1, 2, 0, 2, 2, 0, 0, 3, 1, 1, 1, 0, 2, -1, 2, 3, -1, 2, 0, 3, 1, 0, 3, 3, 0, 3, 1, 2, -1, 0, 2, -1, 1865, 718, 592
2, 1, 3, 1, 2, 0, 0, 2, 1, 1, 0, 2, 1, 0, 1, 1, 2, 2, 1, 0, 1, 2, 0, 2, 3, -1, 0, 3, 0, 1, 2, 2, 1, -1, -1, 3, 0, 0, -1, 2, -1, 0, 1, 2, -1, 2, 1, 1, 3, -1, 1899, 718, 592
3, 1, 2, 3, 1, 1, 0, 2, -1, 2, 2, 3, -1, 1, 1, 2, 0, 3, 2, 1, 3, -1, 2, 1, 3, -1, 0, 0, -1, -1, 0, -1, -1, -1, 1, 2, 0, 0, 0, 0, 2, 0, 2, 1, 2, -1, -1, 3, -1, 1, 1874, 718, 592
3, -1, -1, 3, 1, 2, 2, 1, 0, 2, 3, 2, 2, 0, -1, 1, 1, 1, 0, 3, 2, -1, 0, 2, 3, -1, 2, 0, 0, -1, 2, 2, 1, -1, 0, 0, 0, 0, 0, 1, 2, 1, 2, 3, 3, 1, 3, -1, 0, 1, 1985, 718, 592
