$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1,>>f2,>>f3
-1, 3, 0, -1, 3, 1, 2, -1, 3, 3, 0, 2, 3, 2, 1, 2, -1, 1, 3, 0, 3, 1, 1, -1, 1, -1, 0, 0, -1, 2, 0, 1, 2, -1, 3, 0, 2, 1, 1, 2, 2, 3, 1, 0, 3, 0, -1, 0, 0, -1, 3107, 705, 548
2, 2, 1, 2, 2, 3, 3, 1, 3, 0, 1, 0, 0, -1, 2, 1, 3, -1, 1, 1, 0, -1, 2, 2, 3, 3, -1, -1, -1, 0, 0, -1, 2, 3, 0, 0, 1, 2, 3, -1, 0, -1, 1, -1, 0, 1, 0, 1, -1, 3, 2963, 705, 548
3, 0, 3, 2, 2, 3, -1, 1, 2, 2, 0, 3, 1, 3, -1, -1, -1, -1, 3, 3, 3, 1, -1, 0, 1, 1, 2, 2, 3, -1, 2, 0, 3, 2, -1, 1, 1, 2, 0, 0, 1, 2, 0, 0, 1, 1, -1, 0, 3, -1, 2726, 705, 548
1, 0, 0, 2, 0, -1, 0, -1, 2, 1, 3, 2, 0, 3, 3, -1, 0, -1, 2, 1, 1, 1, 2, -1, -1, 3, 2, 1, -1, 1, 0, 2, 3, 3, 2, 1, 3, 2, 0, 0, 3, 3, -1, 3, -1, 2, -1, 1, 1, 3, 2722, 705, 548
0, 3, -1, 3, 2, 1, -1, 0, 1, 0, 3, -1, 3, -1, 1, 2, 0, 1, -1, 1, -1, 0, 2, 3, -1, 3, 0, 2, 1, -1, 2, 3, 1, -1, 1, 0, 2, -1, 1, 2, 0, 0, 1, 2, 3, 2, 1, 2, 2, 3, 2927, 705, 548
2, -1, 3, -1, -1, 3, 0, 1, 1, -1, 2, 2, 0, 0, 0, 1, 2, 1, 0, 0, -1, 2, 1, 2, 1, 0, 1, 0, 1, 3, 1, 0, 2, 1, 3, 2, -1, 3, 2, 3, 2, 1, 3, 2, -1, 3, -1, -1, 0, 1, 3013, 705, 548
1, 2, 0, 3, 0, -1, 2, 1, 0, 0, 1, -1, 2, 1, 1, 1, 3, 2, -1, 0, 1, 3, 1, 2, 3, 3, -1, 0, 2, -1, 3, 0, 0, 3, 3, 1, -1, 1, -1, 2, 2, 0, 0, 0, 2, 3, -1, -1, -1, -1, 2890, 705, 548
1, 3, 0, 0, -1, 2, 0, 3, 1, 3, 0, 0, -1, 2, 3, 1, 1, 3, 3, 0, -1, -1, -1, -1, 2, 1, 0, 0, 1, -1, 2, -1, 3, 3, -1, -1, 0, 1, 2, 2, -1, 1, -1, 0, 2, -1, 2, 2, 3, -1, 2716, 705, 548
0, 0, 3, 2, -1, 1, 2, 0, 2, 2, 2, 2, -1, 2, -1, -1, 2, -1, 3, -1, 1, 1, 2, 3, 0, 3, 3, 3, 0, 1, 0, 3, 0, 3, 0, 2, 3, 0, 1, -1, 3, 1, -1, 1, 2, 1, 0, 3, 1, -1, 2683, 705, 548
2, 2, -1, 0, 2, 3, 1, 1, 2, 1, 1, 3, 2, 1, 1, 0, 1, 3, 0, 0, 1, 2, -1, 0, 1, 2, -1, 3, 2, -1, 2, 0, 2, -1, 3, 3, 3, -1, 2, -1, -1, -1, -1, 0, 2, 0, 3, 0, 1, 0, 2855, 705, 548
1, 2, -1, 0, 1, -1, 3, -1, 2, -1, 1, 1, 3, 0, 1, -1, 2, 3, 2, 0, -1, 3, 3, -1, 2, 3, 2, 0, 1, 3, -1, 0, 0, -1, 3, 2, -1, -1, 0, 1, -1, 0, 1, 0, 1, 2, 1, 1, 3, 2, 2873, 705, 548
1, 1, 1, 2, 0, 2, 0, 1, -1, 2, 3, 3, 1, 1, 0, 1, 2, 1, -1, -1, -1, -1, 0, 2, 0, 0, 2, 0, 1, 3, 3, 3, 1, 0, 3, 1, 0, 2, -1, 2, -1, 3, -1, 2, 0, 1, 0, 3, 2, -1, 3010, 705, 548
2, 3, -1, 3, 0, 0, 3, 2, 0, 2, 2, 0, 0, 1, -1, 2, 1, -1, 3, 3, 0, -1, 0, 1, 2, 3, 1, 1, 0, -1, 2, -1, 2, 2, -1, -1, -1, 1, 1, -1, 1, 0, -1, 0, 2, 1, -1, 3, 3, 2, 2590, 705, 548
3, 1, 3, -1, 0, 0, 0, -1, -1, 0, 2, -1, 0, 2, 3, 2, -1, -1, 0, -1, -1, -1, 0, 2, 1, 3, 2, -1, 3, 3, 2, 3, 3, 1, 2, 0, 1, 1, 2, 0, 3, 3, 1, 2, 1, 2, 0, 3, 2, 0, 2793, 705, 548
2, 0, 3, -1, 1, 2, 2, 0, 0, -1, 1, -1, 3, 1, 0, 0, -1, 3, 3, 2, 1, -1, 2, -1, 1, 2, 3, -1, 0, 2, -1, 0, 0, 1, -1, 1, 1, 1, 1, 3, 3, -1, -1, 3, 2, 0, 2, -1, 0, 1, 2752, 705, 548
2, 2, 1, 2, 1, -1, 3, 1, 1, 1, 1, 3, -1, -1, -1, 3, 2, -1, -1, 1, -1, 0, 3, 3, 0, -1, 2, 2, 0, 0, 0, 3, 2, 2, 1, 0, 0, 3, 1, 1, -1, -1, -1, 0, -1, 0, -1, 2, 3, 0, 2693, 705, 548
3, -1, 2, 0, -1, 2, 2, 3, 2, -1, 2, 3, 1, 3, 3, 1, 2, 2, 1, 1, 3, -1, 3, 0, 3, 2, 0, -1, 1, 1, -1, 3, 1, 0, -1, 2, 1, 0, -1, 1, 2, 0, 0, 0, 3, 1, 0, 1, -1, 2, 2949, 705, 548
0, -1, -1, 3, 0, 2, 3, 0, -1, 2, 1, 3, -1, 1, 1, 3, 1, -1, 2, 1, -1, 0, 1, 0, 3, 2, 2, 2, -1, 1, -1, 2, 1, 2, 3, 1, 0, -1, -1, 3, 1, 3, 0, -1, -1, 0, 0, 2, 3, -1, 2825, 705, 548
0, 0, 1, 2, 1, 3, -1, -1, 1, 2, 3, -1, 3, 0, 1, -1, 2, -1, -1, -1, -1, 0, 0, -1, 1, 3, 0, 1, 1, 0, 0, 0, 3, 0, 2, 0, 2, 2, 1, 2, 2, 1, -1, -1, 3, 1, 3, 2, 1, 0, 2975, 705, 548
3, -1, 1, 3, 1, 3, 3, 0, 2, -1, 3, -1, 0, -1, -1, 2, 1, 1, 2, 3, -1, -1, -1, 3, 0, 1, 1, 3, 0, 1, 0, 2, 0, 2, -1, 2, 3, -1, 1, 0, -1, -1, 2, 2, 2, -1, 1, 1, 3, 1, 2491, 705, 548
3, -1, 3, 3, 2, 1, 2, 0, 1, -1, 2, 3, 0, 0, 1, -1, 0, 1, 3, 1, 1, 1, 0, 1, 0, -1, 0, -1, 0, 3, 2, 2, -1, 2, 3, 1, 2, -1, 3, -1, -1, 3, 1, -1, 0, 2, -1, 0, 3, -1, 2685, 705, 548
-1, 0, 1, 2, 0, 3, 1, 0, 2, -1, 2, -1, -1, 2, 1, -1, 1, 3, 2, 1, 0, 0, 3, 3, -1, 2, -1, -1, 2, -1, 3, 2, 0, 3, -1, 1, 3, 1, 0, -1, -1, 1, 2, 1, -1, 0, 3, -1, 0, 0, 2401, 705, 548
1, 0, 2, 1, -1, -1, 3, 1, 1, 2, 3, 2, 0, 0, 0, 1, 2, 2, -1, -1, 1, 0, 3, -1, 1, 1, -1, 3, 0, -1, 2, 0, 3, 0, 3, 2, 0, -1, 3, 1, 0, 1, -1, -1, 2, 2, -1, -1, 0, 3, 2683, 705, 548
1, 0, 0, 2, 1, 3, 2, 3, -1, 0, 0, 1, 2, 1, 2, 0, -1, 0, -1, 2, -1, 0, 2, -1, 3, -1, 2, 2, 0, -1, -1, 0, 2, 3, 2, -1, 3, -1, 0, -1, 2, 2, 3, 1, 1, 3, 1, 0, 3, 1, 3074, 705, 548
-1, 1, -1, 0, 2, 2, -1, 1, 2, 1, 3, 1, 1, 0, 3, 0, 3, -1, 2, 1, -1, -1, 1, -1, -1, 2, 1, 3, 3, 3, -1, 0, 2, 2, 1, 2, 3, 2, 0, 0, 0, 0, 3, 0, 3, -1, 0, -1, -1, 2, 2725, 705, 548
