$aa,$sced,$cplx,$site,$resl,$acap,$etat,$rely,$Data,$prec,$pmat,$aexp,$flex,$pcon,$tool,$time,$stor,$docu,$b,$plex,$pcap,$kloc,$ltex,$pr,$ruse,$team,$pvol,>>Effort,>>Months,>>Defects,>>Risks
4.290995816005881, 1.4114686895235553, 1.4767873785782004, 1.000000075714767, 6.744712838768566, 1.0259367064915237, 5.063872850455935, 1.2600005565977508, 1.000000483352779, 5.212977262274437, 5.578277191576521, 1.08535704758286, 1.2953632428585409, 1.0376807350817336, 1.012037347932855, 1.1117670077528508, 1.0555292831131957, 1.020259609686848, 7.190337127622458, 1.0000002677478648, 1.0000001488614172, 115.57843498885669, 1.0247315750419181, 5.314135236527213, 0.9511097799892549, 4.298784500904276, 0.8700008665811151, 1770.301850853179, 37.291203751878754, 30567.620508338296, 0.5361930294906166
3.635304596010233, 1.0876138257021184, 1.5513873395231543, 1.0000003083113158, 6.415264766087593, 1.0416373571377224, 4.892786355462958, 1.2600008347515546, 1.0000006945843076, 6.196173309199471, 4.424655469118546, 1.0903611141310048, 1.2676991726687283, 1.0244826444925914, 1.0570787381598312, 1.4545980842822204, 1.0117722956249613, 0.9910291477880144, 4.276586737075389, 1.0000000819349237, 1.000000358112473, 76.79339778832819, 0.9691352877329089, 1.717477253610343, 1.0605177968664674, 3.5820064707680936, 0.8700003191467359, 1682.4586291955866, 46.42615294196996, 15026.90244397024, 3.485254691689008
2.505916752180083, 1.2306909466534415, 1.379688866594016, 1.0000006869801585, 5.654676858766656, 1.0827533221296506, 2.624089989323527, 1.2600002043850682, 1.0000004427846745, 5.99702697579319, 4.5271191321053745, 1.005733951735461, 1.501152828972144, 1.0212714521634716, 1.0694507342598738, 1.5381114352428817, 1.0377709319358865, 0.934729118084921, 6.440501861217379, 1.000000049924722, 1.0000004695979294, 77.11031664701858, 1.0229170637459315, 5.163109097841017, 0.9985444340678962, 3.86195589955211, 0.8700002618504252, 943.0890527686632, 24.8664822906305, 9156.953581127613, 1.6085790884718498
1.013293329489679, 1.1279863080301638, 1.6092730318105442, 1.0000009427858847, 4.670685738560944, 1.0939371067894177, 3.7357289844709327, 1.2600001863830617, 1.0000001652711512, 5.476188877821371, 6.910315924028874, 1.017595541150611, 1.6687850839630085, 1.0275582620423882, 1.0419854532948525, 1.226354341516017, 1.1663494904358542, 1.0098371810635358, 3.9966012148542656, 1.0000003119219762, 1.0000002073037872, 94.58229940860484, 1.0637948209775343, 4.146202464141772, 1.063873359821081, 3.4943466071022544, 0.8700004623155061, 3855.5318924939966, 59.74521489801789, 17006.32664412746, 1.3404825737265416
5.882071203547128, 1.2658718574103291, 1.4518004971203755, 1.0000005251674322, 6.43221033233409, 1.0836001427496522, 4.745956275554556, 1.260000101835789, 1.0000004798494282, 6.159877245938269, 5.685594479948596, 1.092145244126932, 2.0621578425670064, 1.0482225007379027, 1.0234449989101773, 1.418770469155267, 1.107071527346648, 1.0129877065828021, 5.742409597117886, 1.0000007602193917, 1.0000000118924601, 89.61680498841262, 0.9242960031341451, 5.050665061949989, 1.0487619420861924, 3.404850201706442, 0.8700003835265449, 4069.3851698458357, 31.011648551965962, 15404.044493948373, 7.238605898123325
3.490382309828699, 1.364082091609981, 1.6516349291246466, 1.0000009639340484, 6.032593795885231, 1.1064719792482067, 5.662234585959297, 1.2600004246260759, 1.000000807703997, 4.984951287343667, 5.412202388794851, 1.0673080095518936, 1.0405191056368694, 1.0585657596576818, 1.0011845838984765, 1.0592874274485167, 1.095842629947049, 0.9198441564689283, 6.906392748925958, 1.0000003535656274, 1.0000001921105872, 123.34830781096704, 0.9953918139473156, 5.419077386289703, 1.003529913141203, 4.144156448790676, 0.8700009068874599, 511.3946980822529, 20.521118604391145, 3128.987833112368, 1.6085790884718498
3.889399158661814, 1.1014014530871157, 1.7205750544341663, 1.0000004298760667, 5.747172375791056, 1.0609029139324317, 5.039781699380853, 1.260000498150804, 1.0000000744627222, 5.495379694668188, 4.427285340488052, 1.0684390729660362, 2.959439297489311, 1.0193610693076762, 1.086904553275275, 1.0835183973036124, 1.030933364465578, 0.9981537733036914, 6.483935335908562, 1.0000001514655925, 1.0000001822747988, 102.60717028054822, 0.9727113213228964, 1.6191560864583194, 0.9756954084211888, 3.3050463406765265, 0.8700000389094829, 201.8775425817138, 26.42064058569413, 2984.287310020988, 3.2171581769436997
5.741790096555902, 1.030800027862115, 1.7147541172798924, 1.0000005339225162, 5.019349171713085, 1.1225986012559244, 3.296609002592706, 1.2600005935088594, 1.0000001221734798, 6.030866163014945, 3.292519142588864, 1.005393319240305, 3.692429919744983, 1.0448775376796058, 1.008823559544644, 1.379550285207677, 1.1093063654024287, 0.9734314837429789, 7.938474297347524, 1.0000005746707599, 1.0000004506101967, 75.31948242650415, 1.0577746947924234, 4.742624641312329, 0.9834071361609511, 4.138460135932797, 0.8700008273060208, 845.1557880426742, 29.728677239286245, 1769.2579447625108, 0.8042895442359249
5.2925041839261215, 1.315103151444998, 1.407926100254361, 1.0000008808359984, 6.369863013892875, 1.1300987288374587, 5.1984327382097835, 1.2600008191569647, 1.0000003389837493, 5.715081027020075, 6.066272536535868, 1.0918016944054127, 3.8367680373048705, 1.0590621646295826, 1.0728990698367817, 1.4510212354601497, 1.0443024361487685, 1.0495524848565554, 3.9076253851777487, 1.0000008543235626, 1.000000965057752, 75.47368965232639, 0.9633359684210381, 5.096936664352989, 1.0079588477676273, 3.461754909538914, 0.8700000753997295, 3455.6171353611376, 29.986504753139332, 16132.440953120677, 5.898123324396783
1.7634863636657085, 1.113611597775246, 1.5644047698115127, 1.0000002181624332, 4.9767501297625945, 1.083811182663639, 5.911444486566513, 1.2600004070017359, 1.0000008135178964, 5.391687281763719, 6.217021503977506, 1.0111914222812097, 3.0011286026800565, 1.0185567072641386, 1.0040261558816534, 1.0362648492967454, 1.0626837692320703, 0.9555584138666187, 8.211156242412159, 1.0000005409570136, 1.0000009519558946, 94.00660062315121, 1.0854082740588131, 2.880223233064358, 0.9702843481688692, 4.19035958944292, 0.8700002009909739, 1242.234581241418, 32.74741044858779, 16697.35545076434, 2.9490616621983916
