$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1,>>f2,>>f3
3, -1, 1, 3, -1, 1, 1, 1, -1, 0, 3, -1, 2, -1, -1, 1, 0, 3, 2, 2, 2, 0, 0, 2, 3, 0, 1, 2, 2, 0, 1, 3, 3, 2, -1, -1, 0, 3, 1, 2, 0, 1, 1, -1, 1, 0, 0, 2, 1, 3, 3783, 718, 625
1, 0, 2, 0, 3, 3, 1, 3, 0, -1, 2, 2, -1, 0, 1, -1, 3, 0, 3, 0, 3, 1, 1, 2, 0, 3, 2, -1, -1, 0, 1, 1, 0, 3, 1, 2, 2, 3, 0, 0, 2, 2, 2, 2, -1, -1, 3, 2, 1, -1, 3497, 718, 625
3, 0, -1, 2, 2, 3, 0, 1, 3, 2, 1, 0, 1, 3, 1, -1, -1, 2, 2, -1, -1, 1, 0, 1, 2, 0, 3, 1, 2, 3, 0, 2, 1, -1, 3, 3, 3, -1, 0, 3, 0, 0, 2, 1, -1, 2, -1, 0, -1, 1, 3446, 718, 625
-1, 0, -1, 3, 2, 2, 3, 2, 1, -1, 0, 0, 3, -1, -1, -1, 2, 1, 2, -1, 0, 0, 3, 3, 2, 2, 1, 2, 0, -1, 0, 2, 1, 2, 3, 0, 2, -1, 1, 1, 0, 1, 1, 3, -1, 1, 0, -1, 1, 0, 3473, 718, 625
2, 0, 1, 0, -1, 2, 0, 1, 0, 3, 3, 1, 0, 3, 3, 0, -1, -1, 1, -1, 3, -1, 2, 0, 1, 1, 2, -1, 1, 1, 3, 0, 1, 2, -1, 2, 0, -1, 3, 3, -1, 3, 1, -1, 0, 2, 0, 2, 2, 2, 3787, 718, 625
-1, 0, 2, 0, 3, 3, 0, 3, 3, 2, 2, 3, -1, 1, 2, 1, 1, 1, 2, 2, -1, 2, 0, 0, -1, 2, 1, 3, 2, -1, 2, 3, 0, -1, -1, 2, -1, 0, 3, 0, 1, 3, 1, 3, 1, 0, -1, 1, 0, 0, 3706, 718, 625
-1, 1, 1, 0, 3, 2, 2, 0, -1, 1, 3, 1, -1, 0, 1, -1, 0, 1, 2, -1, 3, 1, -1, -1, 2, 2, 0, 2, 2, 2, 3, -1, 0, 2, -1, 0, 3, 0, 1, 2, 1, 3, -1, -1, 0, -1, 3, 0, -1, 1, 3303, 718, 625
2, 3, 3, 3, -1, 1, 2, 2, 2, -1, 0, 3, 0, 3, -1, 2, 0, 2, 3, -1, 1, 0, 1, -1, 1, 2, -1, 2, 3, 0, 2, 0, 0, 0, 1, -1, 1, 0, 0, 1, -1, 0, 1, 1, 3, 2, 2, -1, 1, -1, 3548, 718, 625
1, -1, 2, 1, 0, 3, 2, 0, 3, 1, 2, -1, -1, 1, 2, -1, 0, 0, -1, 1, 3, 0, 3, 3, 1, -1, 2, -1, 3, 1, 2, 1, 1, -1, 0, 0, 0, 0, -1, 3, -1, -1, 3, -1, 2, -1, -1, 0, 2, 2, 3110, 718, 625
2, 1, -1, 2, 3, 3, 3, 1, 2, 2, 1, 2, 3, 2, -1, 2, 3, 1, 3, 0, 2, 0, 1, 3, 1, 1, 0, 2, 0, 0, 0, -1, -1, 0, 0, 2, 0, 1, 3, -1, -1, -1, 3, 1, -1, 3, -1, -1, 1, 1, 3495, 718, 625
3, 3, -1, 3, 0, -1, 3, 0, 1, 1, 0, -1, 0, 1, -1, 1, -1, 1, 2, 2, 0, 0, 1, -1, 2, -1, 3, 3, -1, 1, 0, 1, -1, -1, 1, 0, 2, -1, -1, 2, 2, 2, 2, 2, 0, 0, 2, 3, 2, -1, 3076, 718, 625
2, 3, -1, 0, 1, -1, -1, 1, 3, 0, 1, 0, 1, 1, 0, 2, 2, -1, 0, 3, -1, 1, 2, 3, -1, 1, 3, 2, -1, -1, 3, -1, 2, 2, 2, 0, 2, 0, 1, -1, 2, 3, -1, 3, 1, 3, 0, -1, 2, -1, 2983, 718, 625
1, 0, 1, 0, 1, -1, 3, 3, -1, 1, 3, 3, -1, 3, 3, 0, 2, 0, 3, 2, 1, 0, 3, -1, -1, 0, -1, -1, -1, 3, -1, 2, 1, 2, 1, 0, -1, 2, 1, 0, 2, 2, 3, -1, 0, 0, 1, 2, 0, 1, 3375, 718, 625
3, 1, -1, 2, 1, 1, 0, 3, -1, -1, 2, 0, 3, 1, 3, 0, 2, 1, 0, 2, -1, 2, -1, 1, 2, 3, 2, 3, -1, 1, -1, 0, 2, 0, 3, 2, 3, 3, 2, 1, 0, 1, 1, 0, -1, 0, 0, 1, 3, 2, 3601, 718, 625
1, -1, -1, -1, 0, 2, 1, -1, -1, -1, -1, -1, 2, -1, 2, 3, 2, 2, 0, 1, 1, -1, 0, 1, 0, -1, 0, 0, -1, -1, 1, -1, 0, 0, -1, 2, -1, 1, -1, 2, 3, -1, 2, 2, 1, 2, 1, -1, -1, 1, 2844, 718, 625
2, 2, 3, 3, 2, -1, 0, 3, 3, 0, 2, 3, -1, 3, 2, 1, 0, -1, 1, -1, 0, 1, 2, 2, 1, 2, 1, 1, 1, 0, 0, -1, -1, 2, 0, 0, 3, 1, 2, 3, 1, -1, 0, 1, 2, -1, 0, 3, 3, 1, 3727, 718, 625
3, 1, 1, 1, 3, -1, 2, 0, 0, -1, -1, 1, 2, 1, -1, 0, -1, 1, -1, 3, 0, 2, -1, -1, 0, 0, 1, 2, -1, 3, 0, 0, 2, 3, 1, 2, 1, -1, 3, -1, 2, 0, 1, -1, 0, 2, 2, 2, 3, 1, 3461, 718, 625
-1, 2, 3, 0, -1, 2, 3, 0, 0, 3, -1, 1, -1, 1, 1, -1, 1, 3, 2, 1, -1, 3, 0, 0, -1, 0, -1, -1, 2, 1, 3, 2, 1, 1, 1, -1, 2, 2, 0, 0, 2, 2, 3, 0, -1, 3, 2, -1, -1, -1, 3172, 718, 625
2, 0, -1, 0, 3, 1, 2, 2, 1, 2, -1, 3, 0, -1, 2, 3, 0, -1, 1, 0, 2, 2, 0, -1, 3, 0, 0, 1, -1, -1, 3, 1, 0, 1, -1, 1, 1, 2, 3, 2, 0, -1, 0, 1, 2, -1, -1, 2, 1, 1, 3712, 718, 625
0, 2, 1, -1, -1, 2, 0, 0, -1, 0, 2, 1, 0, 3, 1, 3, 1, -1, 1, -1, 3, -1, 2, 2, 1, 3, -1, -1, 1, 2, 1, 1, -1, 1, -1, 0, 2, 0, 3, 0, 2, 2, 2, -1, 0, 0, 3, 3, 3, 3, 3596, 718, 625
2, 0, 0, 2, 2, 1, -1, 1, 1, 3, 0, -1, 0, 1, 2, 0, -1, 0, 1, 2, 2, 3, 3, -1, 1, -1, 1, 1, -1, 2, -1, 3, -1, 3, -1, 3, 1, 0, -1, 0, -1, 3, -1, -1, 1, 0, -1, 2, 3, 2, 3134, 718, 625
1, 0, -1, 3, -1, -1, 1, 1, -1, 0, 0, 0, -1, 3, 0, -1, 0, -1, 0, 0, 1, 1, 1, -1, -1, 0, 0, 1, -1, 2, -1, 3, 2, 2, 2, 3, 1, 2, 1, 0, 3, -1, 2, 2, 0, 2, 2, 2, 1, 3, 3514, 718, 625
2, 3, 2, 0, 3, 2, 1, 3, 1, 3, 2, -1, 2, 3, 2, 2, 3, 0, 0, -1, 1, -1, 2, 1, 1, -1, 1, 3, 2, 1, 1, 0, 3, 1, 0, 1, 3, 0, -1, -1, 3, 3, -1, -1, 3, 2, -1, 0, 0, 0, 3473, 718, 625
1, 0, 3, -1, 1, 0, 0, 2, 3, -1, 0, 1, 0, 0, 1, 2, -1, -1, 0, -1, 3, 1, 3, 3, -1, 3, -1, -1, 3, 2, 3, 2, 2, 3, 0, -1, 0, 2, 2, 1, -1, 2, -1, -1, 3, 2, 1, 2, 1, -1, 2943, 718, 625
-1, -1, 3, 3, 2, -1, 2, 1, 2, -1, 2, -1, 0, 1, 1, 1, 2, 0, 0, 0, 2, 2, 1, 0, -1, -1, 3, 3, 3, 3, 2, 1, 1, 1, -1, 2, 3, 1, 0, 1, -1, 1, 0, 0, 1, -1, -1, 2, 3, 0, 3494, 718, 625
-1, 0, 1, 1, 3, 0, 2, 0, 2, 0, 2, 3, 2, -1, 3, 3, 1, 2, 1, 0, 1, 1, 1, 1, 1, 2, 0, 3, 2, 3, 2, -1, 3, 0, 0, -1, -1, 2, 1, 3, 3, -1, 1, 3, 0, 0, -1, 0, 3, -1, 3845, 718, 625
-1, 1, 2, 1, 3, 0, 0, 2, 2, 3, -1, 1, 3, -1, 3, 2, -1, 0, 2, 3, 2, 0, 0, 1, 2, 3, 2, 2, 1, 0, -1, 0, 3, -1, 3, 0, 3, 0, 2, 2, -1, 0, -1, 1, 1, -1, 2, 3, 1, 3, 3481, 718, 625
3, 0, -1, 3, 0, -1, 2, 3, 3, 2, 0, 0, 1, -1, 0, 1, 2, -1, 2, 1, 0, 2, -1, -1, -1, 1, 1, 1, 1, 2, 1, 3, -1, 2, 0, 1, -1, 0, 3, 2, 3, -1, 2, 0, 3, 2, 1, 3, 0, 3, 3362, 718, 625
3, 1, 3, 1, 1, 2, 2, 2, 2, 1, 1, 2, 2, -1, 3, -1, 1, 3, 2, -1, 2, -1, 0, 0, 1, 1, -1, -1, 2, -1, 0, 0, 3, 1, 0, -1, 3, 3, 2, 2, 0, 0, 3, -1, 3, 3, 1, 3, -1, 0, 3427, 718, 625
3, 3, 1, -1, 0, -1, -1, 3, 2, -1, -1, 0, 2, 1, 0, -1, 0, 1, -1, 2, 2, -1, 0, 1, 3, 1, 0, -1, 3, -1, -1, 1, 2, 1, 0, -1, 0, 3, 1, 2, 0, 2, -1, 1, 0, -1, 0, 2, 2, 2, 3156, 718, 625
1, 0, -1, 0, 3, -1, 2, 2, 0, -1, 0, 0, -1, -1, 0, 3, 3, -1, 1, -1, 3, 1, -1, -1, 0, 0, 2, 1, 3, 2, 1, 3, 1, 1, 1, 2, 0, -1, 3, -1, 2, 1, 3, 3, 2, 3, 1, -1, 2, 0, 3402, 718, 625
1, 3, -1, 2, 1, 2, -1, 3, 2, 0, 3, 3, 1, 0, 0, 1, 1, 3, -1, 0, 2, 2, 1, 3, 3, 2, 0, 3, 2, 3, 1, 2, 0, 1, 0, -1, 2, 2, 2, 0, 1, 3, 3, 1, -1, -1, 0, -1, 0, 0, 3559, 718, 625
3, 1, 0, 1, 0, 0, 1, 3, -1, 2, 1, 3, 2, 3, -1, -1, 2, 0, 2, 2, 1, 2, 3, -1, 3, 1, 2, 3, 0, -1, 0, 2, -1, 0, 3, 3, 1, 2, 0, 1, 1, -1, 2, 1, 3, 0, -1, 0, 2, 1, 3702, 718, 625
1, 3, 0, 2, 2, 3, 0, -1, -1, 0, 0, -1, 1, -1, 3, 0, 0, 3, 2, -1, -1, -1, 1, -1, 3, 2, 1, 0, 2, 0, 2, 0, 1, 3, 1, 1, 1, 1, 2, 3, 2, 1, 2, 3, 1, 2, 2, 0, 0, 1, 3783, 718, 625
2, -1, 0, 0, 2, 3, 3, 2, 1, -1, 1, -1, 0, 0, 3, 1, 1, 2, 0, 1, 3, 3, 3, 0, 1, 2, 1, 0, -1, 2, 3, 2, 1, 3, 2, 1, 0, 2, -1, 2, -1, 2, 0, 3, 1, 0, 3, 1, -1, 0, 3813, 718, 625
2, 1, 0, 1, -1, 3, 1, 1, 3, 0, 1, -1, 0, 3, 2, 2, 0, 2, 1, 0, 0, 0, 0, -1, 2, 3, 0, 3, 2, 3, -1, 1, 2, -1, 3, 0, 1, 3, 1, -1, 2, 1, 2, 1, 2, 0, -1, -1, -1, 3, 3647, 718, 625
0, 1, 2, -1, 1, 3, 1, 0, 2, 3, 3, -1, 0, 3, 3, 1, 1, 3, 1, 0, 0, -1, 2, 1, 1, -1, 3, 2, 2, -1, 3, -1, 0, 3, 2, 1, 2, 3, 2, 1, 0, 0, 2, -1, -1, -1, 1, 3, 2, 0, 3379, 718, 625
-1, 0, 0, -1, 0, -1, 2, 1, -1, 1, -1, 0, 0, 0, 2, 2, 2, 3, 2, 3, -1, 3, 1, 2, 0, 1, 3, -1, -1, -1, -1, 0, 1, 1, -1, 1, 1, 2, 1, 2, -1, 0, 2, 3, 1, 2, -1, 3, -1, 3, 3199, 718, 625
2, 1, -1, 2, 0, 3, 3, 0, 3, 2, -1, 0, 1, 3, -1, -1, -1, -1, 1, 0, 3, 1, -1, 1, 2, 3, -1, -1, 0, 3, 1, 2, -1, 0, 3, 1, 1, 2, -1, 1, 3, 0, 0, 2, 3, 1, 2, 0, 2, 2, 3323, 718, 625
0, 1, 0, 0, 0, -1, 2, 0, 0, 3, 0, -1, 3, 3, -1, 2, -1, 1, 2, -1, 2, 3, 1, -1, 2, 0, 2, 3, 1, -1, 0, 1, 0, 1, 1, 2, 1, -1, 3, 1, 3, 2, 3, -1, 2, 0, -1, 0, 1, 1, 3656, 718, 625
-1, 2, 0, 2, 3, -1, 1, 2, -1, 0, -1, 3, 1, 1, 3, 1, -1, 0, 2, 1, -1, 2, 1, -1, -1, 2, 3, -1, 2, 2, 0, 3, 1, 2, 3, 2, -1, 0, -1, -1, 0, 1, 1, -1, 0, 1, 3, 0, 2, 0, 3257, 718, 625
2, 1, 0, 2, 2, 0, 3, 2, 3, 2, 3, 1, 0, 1, -1, 1, 2, 3, 1, 0, -1, 2, 0, 0, -1, 2, 1, 1, 0, 2, 3, 1, 0, 1, 0, 2, 1, 3, -1, -1, 1, 1, 0, -1, 3, -1, 2, -1, -1, -1, 3503, 718, 625
-1, 0, 2, -1, 0, 2, 2, 1, 1, -1, -1, 0, 0, 3, 3, -1, 0, 2, 2, 2, 1, 1, 3, -1, 1, 3, 2, 0, 3, 3, 2, 2, 0, 2, 1, 2, 0, 0, -1, 1, 3, 1, 1, -1, 3, 1, 3, 3, 1, 0, 3540, 718, 625
3, -1, 0, 2, 1, 0, 2, 3, -1, -1, 2, 3, -1, -1, 1, 2, 1, 0, 3, 1, -1, 0, 2, 0, 3, 2, 0, 1, 3, 2, 1, 0, -1, 3, -1, 0, -1, 0, 2, 1, 3, 3, 1, 3, 2, 2, 1, 0, 2, -1, 3515, 718, 625
0, 1, 1, 3, 2, -1, 0, 2, 1, 3, 1, -1, -1, -1, -1, -1, 0, 2, 0, -1, 1, -1, 1, 2, 0, 3, 2, 1, 3, 3, 3, 2, 3, 0, 2, 0, 3, 3, -1, 1, 1, 2, -1, 0, 3, 1, 0, -1, 2, 2, 3354, 718, 625
3, -1, 1, 0, 1, 2, 2, -1, 1, 0, -1, 2, 3, 3, 0, 1, 1, -1, 1, 2, 0, 1, 3, 2, -1, 0, -1, 3, 3, 2, 0, 0, 0, -1, 0, 1, -1, 3, 2, -1, -1, -1, 2, 3, 1, 0, 2, 1, 1, 0, 3567, 718, 625
-1, 0, 1, 1, 1, 2, -1, 3, 2, 3, 1, 3, 0, 3, 0, -1, 2, -1, 3, 2, 0, 1, 0, 0, 1, 2, -1, 0, 1, 0, -1, -1, 3, 0, 2, 1, -1, -1, 3, 1, 2, 1, -1, -1, 2, -1, -1, 2, 2, 2, 3197, 718, 625
3, 0, -1, 1, 2, -1, 1, 0, 0, -1, 1, 2, -1, -1, 1, -1, 2, 3, -1, 3, 3, 2, 2, -1, 0, 0, -1, 1, -1, 3, 2, 1, 2, 0, 1, -1, 0, -1, 1, 0, -1, 2, 2, 0, 2, 1, 1, 0, 3, 0, 3505, 718, 625
2, -1, 3, 3, 2, 0, 2, 1, -1, 2, -1, 0, -1, 3, -1, 1, 0, 1, 3, -1, 1, 3, 2, 3, 1, 0, 2, 1, 0, 0, 2, 0, 1, 0, -1, 2, 1, -1, -1, -1, 1, 0, 3, 2, 2, 2, -1, -1, 0, 1, 3535, 718, 625
2, 1, 3, 0, 0, -1, -1, 1, -1, 2, 1, 2, 1, 1, 3, -1, 0, 0, 0, 0, 0, -1, -1, 3, 2, 1, 2, 3, -1, 2, -1, 2, 2, 3, 0, 1, -1, 0, 0, 1, 1, 0, 1, -1, 2, 3, 3, 2, 2, 1, 3435, 718, 625
-1, 0, 3, -1, 1, -1, 1, 1, 0, 0, 0, 2, 3, 2, 0, -1, 2, 0, 2, 2, -1, 0, -1, 1, 3, 0, -1, 2, 1, 0, -1, 2, 1, 3, 1, 2, -1, 3, 1, 1, 2, 0, 2, -1, 1, 3, 3, 2, 1, -1, 3361, 718, 625
3, 1, -1, 3, 1, 0, 1, -1, 1, 2, -1, 0, 0, 1, 1, 1, 3, 2, -1, 3, 2, 3, 2, 2, 3, 0, 3, 3, 2, 0, 0, 1, 1, -1, 0, 3, 2, 2, -1, 2, 0, -1, 0, 3, -1, -1, 1, 1, 2, 2, 3385, 718, 625
1, -1, 2, 1, 0, 3, 2, -1, 2, 0, 0, -1, -1, -1, 3, 3, 0, 0, 0, 2, 1, -1, 0, 1, 1, 0, -1, -1, -1, 0, 2, 1, 3, 1, 3, 0, 3, 1, 2, 2, 2, 2, 2, 1, -1, 3, -1, 1, 2, 0, 3613, 718, 625
0, 3, 1, 0, 2, 1, 0, 2, 2, 0, 0, -1, 3, 0, -1, 0, -1, 2, 3, -1, 1, -1, 2, 1, -1, 0, 1, 1, 0, -1, 3, 3, 2, -1, 2, 2, -1, -1, -1, 3, 1, 0, 1, 3, 2, 3, 0, 3, 2, 1, 3464, 718, 625
-1, -1, 2, 2, 2, -1, 2, 3, 0, 2, 3, 3, 1, 3, 1, 2, -1, 3, 1, 2, -1, 2, 3, -1, 0, 3, 0, 0, 0, 0, 3, 2, 1, 0, 1, 1, -1, 2, -1, 0, 3, -1, 1, 3, -1, -1, 3, 1, 0, 0, 3315, 718, 625
-1, 1, 0, 3, 3, 0, 0, 0, 3, 3, -1, 0, -1, 2, 2, 0, 3, 1, 1, 1, -1, 1, 3, 3, 2, 0, -1, 2, 2, 3, 3, -1, 2, 1, 2, 3, 0, 1, 0, 1, 2, 2, 0, -1, 3, 1, 0, 1, -1, 1, 3788, 718, 625
1, -1, 0, 0, 0, 2, 0, 3, -1, -1, 1, 2, 1, -1, 3, 3, 0, 3, 2, -1, -1, 3, 1, 3, 1, 1, -1, 3, -1, 2, 0, -1, 2, 0, 1, -1, 3, 0, 1, 2, 0, 2, 3, 2, 2, 2, 3, 1, 0, 1, 3646, 718, 625
-1, 0, 2, 3, -1, 2, 3, 1, 2, 1, 1, 2, 1, 0, -1, 2, 1, 0, 1, 1, 3, 0, 1, 2, 0, 0, -1, 3, -1, -1, 2, 2, 0, 1, 1, 3, -1, -1, 2, 0, 0, 2, 2, 2, -1, 3, 3, 0, 0, 1, 3626, 718, 625
2, 2, 3, 1, -1, 0, 3, 2, -1, 2, 1, 2, 0, 3, 0, 1, 3, 1, 3, -1, 3, 2, 1, 0, 3, 0, 3, 0, 2, -1, 1, 3, 1, 0, -1, 2, 2, -1, 0, 1, -1, 0, 1, 1, 2, -1, -1, -1, 0, 3, 3582, 718, 625
1, 0, 1, 3, 1, 2, 3, 2, 1, 2, -1, 1, 2, 1, 0, 0, 0, 3, 1, 0, 0, 0, 2, -1, 2, 1, -1, 0, -1, 2, 3, 3, 1, 3, -1, 1, 1, -1, 0, 0, -1, 1, -1, -1, -1, 2, 0, 3, 3, 2, 3440, 718, 625
2, 0, 0, -1, 1, 3, 1, 1, -1, 0, 3, 2, 2, 0, 2, 3, 2, 1, 0, 3, 2, -1, 3, 1, 2, -1, 1, -1, -1, 3, 3, 1, 1, 0, 3, 2, -1, 0, 0, 0, 3, 2, 3, 1, 0, 2, -1, 0, 1, 0, 3757, 718, 625
3, 2, 2, 0, 2, 3, 1, 2, 2, 0, 1, -1, 1, -1, -1, 3, -1, 2, 0, 0, 0, 1, -1, 1, 1, 0, 0, -1, -1, 0, 2, 0, 2, 3, 2, 1, 3, 3, 0, 0, 2, 2, 1, 1, 3, -1, 3, 3, 3, 0, 3795, 718, 625
0, -1, 3, 1, 0, 2, 1, -1, -1, 2, 0, -1, 3, -1, 2, -1, 3, 3, -1, -1, 2, 0, 2, 0, -1, -1, 3, -1, 1, -1, 0, 2, 2, 0, 2, -1, 2, 1, -1, -1, 3, 2, 1, 2, 3, 0, 1, 0, 0, -1, 2941, 718, 625
0, 1, 1, 1, -1, 0, -1, 1, 0, -1, 0, 0, 1, -1, 3, 1, 0, 1, 3, -1, 2, -1, 3, -1, -1, 0, 3, 0, 2, -1, -1, 1, 2, 2, 1, 3, -1, 2, 2, 2, 2, 0, 0, 3, 0, 1, 1, 2, 2, -1, 3560, 718, 625
1, -1, 1, -1, 3, 2, -1, 0, 3, 1, 1, 3, 3, 1, 2, 1, 1, 0, 1, 0, 3, -1, 2, 0, 2, 2, 1, -1, 2, 3, 2, 0, 3, -1, 1, 2, 0, 0, 3, 0, 2, 1, 2, 0, 0, 1, -1, 3, 0, 2, 3823, 718, 625
3, 1, 0, 1, 3, 1, 1, -1, 0, -1, 1, 2, 0, 0, -1, 3, -1, 2, -1, -1, -1, 3, 0, -1, 0, 2, 2, 1, 0, 2, 1, 2, 2, 3, 1, 3, 0, 0, 3, -1, 2, 2, 0, 1, 2, -1, 3, -1, 3, -1, 3293, 718, 625
3, 3, 0, 3, -1, -1, 2, 1, -1, -1, 2, 2, 0, 3, 2, 0, -1, 0, 2, -1, 0, 0, 3, 1, 3, 3, 0, 1, 3, 2, 0, 1, 1, 2, 1, -1, -1, 2, 1, 1, 3, -1, 1, -1, 2, 1, 0, 0, 1, 3, 3435, 718, 625
1, 2, 1, 2, -1, 1, 1, 2, 0, -1, 0, 0, 3, -1, 0, 0, 1, 0, 3, -1, 3, 2, 1, 3, 0, 1, 2, 3, 2, -1, 0, 1, 3, 2, 1, 0, 2, 1, 3, 0, 2, 3, 3, -1, 1, 0, 3, -1, 3, 2, 3947, 718, 625
3, 2, 0, 3, 2, 1, 2, 3, 1, 0, 0, -1, 1, 0, 2, 3, 2, -1, 1, 0, 0, -1, 2, 3, 1, 3, 3, 1, -1, 1, -1, 1, 0, -1, 2, 0, 3, 2, 0, 2, 1, 2, 2, 1, 0, -1, -1, -1, 0, 2, 3591, 718, 625
2, -1, 3, -1, 2, 3, 1, -1, 1, 3, 3, 0, 1, 2, 1, 3, 2, -1, 0, -1, 3, 3, 1, 0, 0, 0, 3, 1, 2, 3, -1, 1, 0, 0, 2, -1, 2, 2, 1, 2, 2, 1, 0, -1, 1, 3, 0, -1, 0, -1, 3481, 718, 625
