$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1,>>f2,>>f3
-1, -1, 3, 3, -1, 1, 3, 2, 2, 2, 1, -1, 2, 1, 2, 0, 2, 3, -1, 3, 0, -1, 2, 0, 3, 0, 3, -1, 0, 1, -1, 2, -1, 2, 1, 1, 2, 3, 1, 0, -1, 0, 0, 3, 0, 0, -1, 1, 1, -1, 2997, 727, 650
0, 0, -1, 3, 0, 2, 2, 3, 0, 1, 2, -1, 2, 3, -1, 2, 1, 1, 0, 2, -1, 0, -1, 3, 0, 1, 0, -1, 2, 3, 1, 0, -1, 1, 3, 2, -1, 1, 2, 0, 1, 1, -1, 1, -1, 0, -1, 1, 0, -1, 3458, 727, 650
3, 2, -1, 2, 1, 2, 1, 0, 3, 0, 0, 2, 0, 2, 3, -1, 2, 1, 3, 0, -1, 0, 1, -1, 1, 2, 1, 1, 3, -1, 2, 1, -1, -1, -1, 0, 1, 0, 1, 2, 3, 1, -1, 0, 1, 2, 2, 2, 0, -1, 3391, 727, 650
3, 2, 1, -1, 3, 1, 0, -1, -1, 0, 2, -1, 0, 2, 3, 0, 0, -1, 1, 2, 3, 1, 1, 0, 0, -1, 2, 3, 0, 1, 1, 3, -1, -1, -1, 2, 1, 0, 1, -1, 2, 2, 3, 2, 2, 3, -1, 3, 1, 1, 3267, 727, 650
2, 2, -1, 0, 1, -1, -1, 1, 3, 3, 0, 2, 1, -1, 1, -1, -1, 1, -1, -1, 0, -1, 3, 1, 1, -1, 1, -1, -1, 2, -1, 2, 2, 0, -1, -1, 0, 0, 2, 1, 0, 0, 1, 3, 3, 2, 3, 1, 3, 0, 2610, 727, 650
2, 0, 0, -1, 1, -1, 3, 2, -1, 0, 1, 1, 3, 2, 1, 3, 1, 2, -1, 3, 2, -1, 0, -1, 2, 1, 1, 0, -1, 2, -1, 0, 3, 0, 3, 2, -1, -1, -1, 2, 2, 1, 3, 1, 2, 3, 1, 3, 0, 0, 3303, 727, 650
0, 2, 1, 2, 2, -1, -1, -1, 0, -1, -1, 0, 2, 3, -1, 3, 2, -1, 1, 2, -1, -1, 3, 2, 2, 3, 3, 0, 2, 0, 0, -1, 1, 1, 0, -1, 0, 1, 1, 1, 1, -1, 1, 3, 0, 0, 3, 3, 3, 2, 2844, 727, 650
-1, 3, -1, 1, 2, -1, 0, 0, 2, 0, 0, 3, 0, -1, 2, 1, 2, 2, 2, 1, 0, 3, 1, 1, 0, 1, 2, 3, 3, 1, 0, 1, -1, 0, 2, -1, -1, 2, 1, 1, -1, 3, 3, 3, 1, -1, 3, 2, 2, -1, 3332, 727, 650
0, -1, 2, 0, 2, 0, -1, 0, -1, 1, 2, 3, 1, 2, 1, 0, 2, 3, 3, -1, 2, 2, -1, 3, 3, 2, 1, 1, 0, 1, -1, 3, -1, 1, 1, 3, -1, 3, 3, 0, 0, -1, 0, 3, -1, 1, -1, 2, -1, 2, 2812, 727, 650
1, 0, -1, 2, 3, 2, 3, 2, -1, 2, 3, 2, -1, 3, 2, -1, 2, 0, 2, -1, 1, 0, 0, -1, 1, 3, 3, 2, 1, -1, 3, -1, 3, 2, 0, 1, 0, 0, 1, -1, 3, -1, 0, 0, -1, 0, 1, 1, 0, -1, 3140, 727, 650
-1, -1, 3, 3, -1, 2, 0, 2, 1, -1, 1, -1, 3, -1, 3, 2, 2, 1, 0, 3, -1, 1, 2, 0, 2, -1, 3, 2, 3, 1, 0, 0, 3, 3, 1, -1, 1, 3, -1, 0, 1, 0, 2, 0, 1, 0, 1, -1, 0, 0, 3174, 727, 650
2, 1, 0, 3, 2, 0, 1, 1, 3, 0, -1, -1, 2, 0, 2, 1, -1, 1, -1, 0, -1, 3, 1, -1, -1, 1, 2, 1, 1, -1, 0, 0, 3, -1, -1, -1, -1, 3, 1, 3, -1, 1, 2, 0, 2, 2, 2, 3, -1, 3, 2844, 727, 650
1, 2, 3, 0, -1, 3, 0, 2, 1, 3, -1, 3, 0, 2, -1, 3, -1, 1, 3, 1, 2, 0, -1, 1, 1, 2, -1, 0, 0, 2, -1, -1, 0, -1, 1, 3, 0, -1, 1, 2, 0, 3, -1, 2, 0, -1, 0, 2, 2, 3, 2980, 727, 650
3, 2, -1, -1, 3, -1, 1, 3, -1, -1, 1, 0, 2, -1, 1, 2, 1, 1, 1, 2, 0, -1, 3, 2, 2, -1, 0, 1, 1, 0, 2, 3, 0, 2, 3, 0, 0, 2, 3, -1, 3, 0, -1, 2, 3, 1, 1, 0, -1, 3, 3152, 727, 650
1, 1, 3, 3, 3, -1, 0, -1, -1, 0, -1, 2, 1, 1, 3, 0, 2, -1, 2, 2, 1, -1, 0, 3, -1, -1, 3, 2, 3, 2, 1, -1, 1, 2, 0, 0, 2, 0, 0, 3, -1, 1, 2, 2, 0, 3, 0, 1, 0, -1, 3044, 727, 650
3, -1, -1, 0, -1, -1, 1, 0, 2, 0, 0, 3, 2, -1, 3, 3, -1, 3, -1, -1, 1, 3, 2, 2, 1, 1, 2, 3, -1, -1, 0, -1, -1, 0, -1, 0, 3, 2, 3, -1, 1, 2, 2, 0, 0, 1, 3, 3, 1, -1, 2614, 727, 650
2, -1, 2, 3, -1, 3, 0, 2, -1, 1, -1, 0, 1, -1, 2, 0, 0, 3, 1, -1, -1, 3, 3, 0, 0, 1, 0, 1, 3, 1, 3, 3, 0, -1, 2, 1, -1, 0, -1, 2, 2, -1, 1, 3, -1, 1, 1, 3, 2, -1, 3057, 727, 650
1, 1, 0, -1, -1, 1, 1, 0, 1, -1, 3, 1, -1, 2, 2, 3, 0, 3, 1, 1, 1, 2, 0, -1, 1, 3, 2, -1, -1, -1, -1, 3, 3, 3, 0, -1, -1, 3, 2, 0, 2, 0, -1, -1, -1, 0, 0, 0, 3, 3, 3021, 727, 650
3, 3, -1, 3, 2, 3, 0, 0, 2, 2, 0, 0, 2, 3, 1, 0, -1, 3, 0, 0, 3, 2, 1, -1, 1, -1, -1, 0, 1, 1, 1, 1, 2, 2, -1, 3, 0, 1, 2, -1, 0, 3, 1, 2, 1, 2, 1, 3, 3, 0, 3360, 727, 650
0, 1, 3, -1, 3, 1, -1, 0, 0, -1, 2, 0, 0, 2, 1, -1, -1, 3, 2, -1, 2, 3, 3, 1, -1, 2, 2, 2, 1, -1, -1, 0, -1, 0, 3, 1, 3, 0, -1, 1, 0, 0, -1, 3, 1, 1, 3, 0, 1, 2, 2903, 727, 650
3, 2, 0, 2, -1, 1, 0, 1, 0, 1, -1, 2, -1, -1, 1, -1, -1, 0, 1, 2, -1, 3, 2, -1, 1, 1, 3, 3, 2, 0, -1, -1, 1, 2, 2, 3, 1, 0, 3, 0, 3, -1, 0, -1, 2, 2, 3, 0, 1, 2, 3033, 727, 650
2, 1, 0, 1, 2, -1, -1, 2, 3, 1, 3, 0, 3, 2, -1, -1, 2, -1, 1, 3, 0, 1, -1, -1, 1, 2, 1, -1, 2, 0, 1, 1, -1, -1, 1, 3, 2, 0, 1, 2, -1, -1, 0, 0, 3, -1, 0, 2, 1, 0, 3174, 727, 650
0, -1, 3, -1, 2, 2, 2, 2, -1, 3, 0, -1, -1, -1, 0, 1, 1, 0, -1, -1, 3, 0, 3, 2, 3, 1, 3, 3, 1, 1, 3, -1, 0, 1, 3, -1, 1, 2, 3, 1, -1, 1, 2, -1, 0, 2, -1, 0, 2, 0, 2942, 727, 650
3, 2, 1, 1, 2, 2, 3, 1, -1, 2, 1, 3, 2, -1, 0, 2, 3, -1, 1, 0, -1, 3, 0, 1, 3, 3, 0, 2, 0, 0, 1, 1, 3, 1, 3, -1, 2, 1, 2, -1, -1, 1, 2, 0, 3, 1, 3, -1, -1, 0, 3273, 727, 650
3, -1, -1, 2, -1, -1, -1, 1, 0, -1, 0, -1, 3, 0, 3, 1, 1, 0, -1, 1, 1, 2, 1, 0, 1, 0, 3, 1, 2, 3, -1, 2, 1, 1, 2, 2, 2, 2, -1, 2, 0, -1, 2, 0, 2, 1, -1, 3, -1, -1, 2817, 727, 650
2, -1, 2, -1, 3, 0, 1, 3, -1, 2, 3, 2, 2, 3, 0, 0, 2, 0, 1, 3, -1, 0, 1, 0, -1, 3, 0, 2, -1, 3, 1, 0, -1, -1, 2, 1, 0, -1, 1, 1, 1, 0, -1, 1, 1, -1, 3, -1, 1, 1, 3107, 727, 650
-1, 1, 0, 3, 1, 1, -1, 0, 2, 1, 3, 3, -1, -1, 0, -1, 3, -1, 2, 1, 2, 1, 0, 0, 2, 0, 0, -1, 0, 1, 2, 1, 2, -1, 0, 2, 0, 3, 1, 2, 1, 0, 1, 3, 3, 2, -1, 2, 2, 3, 3589, 727, 650
0, 0, 1, 2, 3, -1, 0, 3, -1, 3, 3, -1, 1, -1, 3, 2, 2, 2, -1, 3, -1, 0, 1, 0, 2, -1, 0, 1, 3, 0, 2, 1, 3, 1, 0, 3, 1, -1, 2, 1, -1, 1, 2, 1, 2, 1, 2, 0, 2, 0, 3395, 727, 650
1, 1, 2, 0, 3, 0, 0, -1, 3, -1, 1, 2, 1, 0, 3, 0, 3, 3, 0, 0, 2, 2, 3, 2, 2, 2, 1, -1, 3, 1, 2, 1, 0, 0, 1, 3, 0, -1, 1, 0, 2, 2, -1, -1, -1, -1, 3, 3, 3, -1, 3203, 727, 650
1, -1, 0, 3, -1, 1, -1, -1, 0, 1, 2, 1, 3, 2, 3, -1, 2, 3, 1, -1, 0, 2, 2, 1, -1, 1, 0, 3, -1, 0, 2, 3, 1, 1, 2, 0, 0, -1, 3, 0, 2, 3, 3, 3, -1, 3, 1, 1, 0, -1, 3041, 727, 650
0, 0, 1, 1, -1, 3, 3, -1, 2, 0, 0, 2, 1, 2, -1, 3, -1, 2, 1, -1, 1, 2, 0, 3, 3, 0, 2, 3, 0, 1, -1, -1, 3, 1, 1, 0, 3, 0, -1, 2, 1, 1, 2, 2, 1, 2, -1, 0, 2, 3, 3161, 727, 650
2, -1, 2, 1, 0, 2, 3, 2, 0, -1, 1, -1, 0, 1, -1, 2, 1, -1, 1, 2, -1, 1, 1, 2, 3, 0, 2, 2, 0, 1, 2, 0, 3, -1, 0, 1, 1, 1, 3, -1, 0, 3, -1, 3, -1, -1, 2, 0, -1, 0, 3187, 727, 650
0, 0, 2, 0, 2, -1, 0, 1, 0, 3, -1, 3, 3, 1, 2, 0, 2, 1, 1, 0, 1, 2, 2, 2, 1, 1, -1, -1, 1, -1, 2, 2, 0, 2, 2, 3, 1, -1, 0, 3, -1, 3, 3, 0, 3, 1, 3, 3, -1, 1, 3332, 727, 650
3, 0, 1, 3, 1, 2, 0, 3, 3, 0, -1, 2, 0, -1, 3, 3, 2, 2, 3, 1, 0, 0, 2, 0, 2, 2, -1, -1, 3, 0, 3, 2, -1, -1, 0, 1, -1, 2, 2, 1, 2, 1, 1, -1, 0, 3, 2, 1, 3, 1, 3471, 727, 650
2, -1, 2, -1, 1, 2, 3, 1, 1, 0, -1, 3, 3, 3, -1, 0, 1, 2, -1, 3, 3, 1, 1, -1, -1, 2, 2, 3, 2, 2, 1, 3, 0, 3, -1, 1, 2, 0, 0, 3, 1, -1, 0, 0, 2, 1, -1, 1, 3, 0, 2965, 727, 650
0, -1, -1, -1, 2, 0, 3, 1, -1, 2, 3, 0, 0, 3, 2, 1, -1, 2, 1, 0, 0, -1, 3, 2, 2, 1, 1, 1, 1, -1, 0, 3, 1, 3, 0, 2, 0, 2, -1, -1, 3, 0, -1, 1, 3, 1, -1, -1, 0, 3, 3004, 727, 650
2, -1, 3, 1, 0, 2, 0, 1, 3, -1, 0, 3, 3, -1, 2, 2, 3, 0, 0, -1, 0, 0, 3, 1, -1, 0, 2, 1, 1, -1, 3, 2, 3, 0, -1, 1, 2, -1, 2, 0, -1, 0, 1, 1, 0, 3, 2, 3, 2, -1, 3187, 727, 650
2, 3, 0, 1, 0, -1, 0, 2, 1, 2, 0, 2, 2, 0, -1, -1, 3, 1, 2, -1, 3, -1, 1, 2, 1, 0, 0, -1, 0, 3, 0, 1, 0, 1, 2, 3, 3, -1, -1, 3, 2, 1, -1, 1, 1, 3, 3, 2, 2, 1, 3333, 727, 650
-1, 0, -1, 1, 0, -1, 2, 0, -1, 2, -1, 1, 2, 1, 1, 3, 1, -1, 1, 1, 2, 2, 0, 1, 3, -1, 0, 3, 2, 0, 0, 0, 0, 2, 3, 1, 1, 3, 2, 0, 0, -1, 2, 3, 3, 2, 2, -1, 1, 3, 3413, 727, 650
-1, -1, 3, 2, 2, 1, 0, -1, -1, -1, 2, 2, 3, 1, 2, 1, -1, 0, 2, 2, 3, 3, 2, 2, 1, -1, -1, -1, 0, 3, 0, 3, 2, 1, 3, 1, 1, 0, 0, 1, 1, 2, 0, 0, 3, 3, 1, 0, 0, 1, 3111, 727, 650
2, 0, 1, 0, 3, 3, 1, 2, -1, 1, 0, 1, 1, 3, -1, 3, 1, 1, 0, 2, 0, -1, -1, 3, 2, 2, 0, 0, 1, 2, 1, 0, 2, 0, 2, 1, 3, 0, 0, 3, 0, -1, 3, 3, 2, 2, 3, 3, 1, -1, 3547, 727, 650
0, 2, -1, 3, -1, 2, -1, 2, 0, 1, -1, 1, 2, 2, 1, 1, -1, 0, 0, 0, -1, 1, -1, 2, 3, 1, 0, 3, 1, 2, -1, 1, 2, -1, -1, 3, 3, 1, 0, 3, 3, 0, -1, 3, 1, 0, 3, 3, 3, 2, 2950, 727, 650
0, 3, 2, 2, 1, 3, -1, 0, 3, 3, -1, 1, -1, 2, 2, 0, 0, -1, 0, -1, 1, 3, -1, 0, 0, 1, 1, 2, 3, 0, 1, 0, 3, -1, 1, 1, 1, 1, 0, 3, 3, 1, 0, 2, 2, 3, 0, 2, 1, -1, 3517, 727, 650
0, -1, 2, -1, 3, 1, -1, -1, 2, -1, -1, 1, 2, 0, 1, 0, -1, 2, 2, -1, 1, 1, 0, 3, 2, 1, 0, -1, 0, 2, 0, 2, -1, 2, 3, -1, 1, -1, 0, 3, 1, 0, -1, 3, 1, 1, 2, 1, -1, 2, 2931, 727, 650
1, -1, 3, 3, 0, 0, 2, 0, 2, 3, 0, 2, -1, -1, 3, 1, 2, 1, 2, 1, 1, 3, -1, 3, 2, 0, 0, 0, 1, 0, 1, 2, 0, -1, -1, 1, 2, 0, 1, 2, 1, 3, -1, -1, -1, -1, -1, 3, 2, -1, 3120, 727, 650
2, 0, 0, -1, 3, 1, 3, 1, 3, 3, 2, 0, -1, -1, 0, 0, 0, -1, 1, 2, -1, 1, 1, -1, 2, 2, 0, -1, -1, 0, -1, 1, 3, 1, -1, 3, 2, 1, 0, -1, 3, 3, -1, 2, 1, -1, 1, 1, 0, 0, 3335, 727, 650
2, -1, -1, 1, 0, 1, -1, 2, 1, 0, -1, 1, 2, 1, 3, 0, 1, 3, 3, 3, -1, 0, 1, -1, -1, 3, -1, 0, 0, 3, 2, 1, 2, 0, 3, 2, 0, 3, 1, 1, 0, 1, 0, -1, 0, 2, 2, -1, 1, 2, 3127, 727, 650
0, 0, 2, 1, 3, 0, 2, 2, 0, 1, -1, 0, -1, 3, 3, 0, 3, 0, 0, -1, -1, 1, 2, 1, -1, 1, 3, 3, 2, 1, -1, -1, 1, 2, 1, 2, -1, 1, 0, 2, 0, -1, -1, -1, 3, 2, 2, 0, 3, -1, 3031, 727, 650
1, 3, 1, 2, 1, -1, -1, 2, 1, 2, 3, 0, -1, 1, 2, 0, 2, 0, 2, -1, 0, 0, 2, 3, 1, 0, -1, -1, 1, 2, 3, -1, 1, -1, 2, -1, 0, -1, 3, 0, 2, 0, 2, 1, 0, -1, 3, -1, 0, 0, 3177, 727, 650
-1, 1, 3, 2, 1, 0, 2, 1, 0, -1, 2, 0, 3, 0, 0, -1, 1, 0, 0, -1, 3, 2, 1, -1, 2, -1, 1, 3, 3, 0, 1, -1, -1, -1, 1, 0, 2, -1, 2, -1, 1, 1, 0, 3, -1, 2, 2, 1, 3, 3, 3163, 727, 650
1, 2, 3, 3, 0, 0, 0, -1, -1, 3, 0, 0, 0, -1, 0, 2, 2, 1, -1, 3, 1, 1, 3, 1, 2, 2, 0, 3, 1, 2, -1, 1, -1, 2, 0, 0, -1, 3, 3, 0, 3, 1, -1, 3, -1, -1, 2, 1, 2, -1, 3324, 727, 650
3, 1, -1, -1, -1, 3, -1, 0, 3, 0, -1, 2, 2, 3, 1, 0, 3, 1, 0, 2, -1, 1, 0, 0, 0, 1, 2, 0, 2, -1, 2, 0, 0, 2, 1, -1, 0, 1, -1, -1, 3, 1, 2, 2, 1, 2, 1, -1, 2, 3, 3306, 727, 650
-1, -1, 1, 3, -1, 3, 1, 2, 2, -1, -1, 3, 3, 3, 1, 2, 0, 1, 0, 0, 3, 2, 0, 3, 2, 2, 1, -1, 1, 0, 1, 1, 2, 1, 1, 1, -1, 0, 2, 0, -1, -1, 3, 0, 2, -1, 1, 3, 2, 3, 3267, 727, 650
-1, -1, 0, 1, 2, 0, 3, 0, -1, -1, -1, -1, 0, -1, 1, 1, 2, 2, 3, -1, 1, 3, 0, 1, -1, 0, 2, 1, -1, 2, 3, 1, -1, 0, 0, 2, 2, -1, 3, -1, -1, 3, 0, 1, 2, 3, 3, -1, 0, 2, 2895, 727, 650
1, 3, 1, 1, 2, 0, -1, -1, 3, -1, -1, 0, 0, -1, -1, 0, 2, 2, 0, 2, -1, 1, -1, 3, 1, 3, -1, 2, 0, 0, 3, 2, 0, 1, 2, 3, 0, -1, 1, 3, 3, -1, 0, 1, 2, 0, 1, 2, 1, -1, 3168, 727, 650
-1, 3, 2, 3, 2, 0, 3, 1, 1, 3, 2, -1, -1, -1, 0, 0, -1, -1, 0, 3, 0, 1, 0, 1, 2, 0, -1, 2, -1, 1, 3, 2, 3, 3, 1, 1, 0, 2, 1, -1, 2, -1, 1, 1, -1, 0, 2, -1, 2, 0, 3236, 727, 650
3, 3, 1, 1, 0, -1, -1, 2, 0, 0, -1, -1, 2, 3, 2, 2, 1, -1, 0, 3, 1, 1, -1, 3, 2, 0, 1, 1, 2, -1, 0, 0, 1, 1, 0, 2, 1, -1, 3, 3, 3, 3, 1, -1, 0, 0, 0, 3, -1, 2, 3382, 727, 650
2, 1, 1, 3, -1, 0, 0, 2, -1, 2, 3, 3, 2, 1, 3, 2, 2, 0, 0, -1, 0, 3, 1, -1, 0, -1, 0, -1, 2, -1, -1, 3, -1, -1, 0, 2, -1, 3, 1, 2, 3, -1, 1, 0, -1, 2, 2, -1, 1, 0, 2866, 727, 650
-1, 2, -1, 2, 0, 3, 2, 2, -1, 3, -1, 0, 0, 1, -1, 2, 0, 1, 1, 1, -1, -1, -1, 0, 3, 2, 0, 0, 1, 1, 2, -1, 0, 1, 2, 3, 1, 3, 0, -1, -1, -1, -1, 2, 1, -1, -1, 2, -1, 2, 2762, 727, 650
3, 2, 2, -1, 0, -1, -1, 3, 3, 1, -1, 2, 0, 3, 1, 0, 3, 0, 1, 3, 2, 0, 2, 1, -1, 2, 2, 1, 0, 3, -1, 0, -1, 1, 2, 0, 0, 0, 1, 0, 1, -1, 1, 2, -1, 1, -1, 1, 3, 3, 3268, 727, 650
-1, 1, -1, 2, -1, 0, 3, 2, 3, -1, -1, 1, -1, 0, 1, 3, 1, 3, 1, -1, 0, 3, 0, 0, 3, 0, -1, 0, -1, -1, 1, 2, 2, 1, 1, 0, 1, 1, 3, -1, 2, 1, 2, 2, 0, 2, 2, 2, 0, 1, 3092, 727, 650
-1, 3, -1, 1, 2, 3, -1, 0, 3, -1, 0, 2, 0, 2, 1, 0, 1, 2, 0, 3, 0, 2, 3, 2, 2, -1, 3, 1, 3, -1, 2, 3, -1, -1, 2, 2, 1, 2, 3, 0, -1, 3, 1, 1, 2, 1, 0, -1, 1, 3, 2879, 727, 650
-1, 2, -1, 1, 0, 2, 3, 2, 0, 1, 1, 3, 1, 2, 1, 2, 2, 2, 1, 0, 0, 1, 3, -1, 3, 3, 3, 2, 0, 1, 0, 0, 0, 0, -1, 1, -1, 1, 3, 0, 3, 1, 2, 2, 3, 0, 3, 3, -1, -1, 3465, 727, 650
0, -1, 2, 2, 0, 1, -1, 2, -1, 3, 0, -1, 2, 1, -1, 0, -1, -1, 3, 1, 2, 2, 0, -1, 2, 1, -1, -1, 1, 2, 3, 2, 3, 2, 3, 0, 0, 1, 2, 0, 1, 1, -1, -1, 2, -1, 1, 1, 0, 3, 2932, 727, 650
-1, 2, 3, 1, 3, 1, 0, 0, 0, 0, 3, -1, 1, -1, 2, 1, 2, -1, 3, 2, 1, -1, 0, 1, 2, -1, 3, -1, -1, 2, 1, 2, -1, 1, 1, 1, 0, 1, -1, -1, 2, 3, 2, 0, -1, -1, 3, 0, 1, 2, 2970, 727, 650
1, 2, -1, 0, 1, 1, 3, 1, 2, 1, 3, 2, 2, 2, -1, 3, 3, 2, 2, 0, 1, -1, 0, 0, 1, 3, -1, 0, 3, 2, 3, 0, 3, 0, 2, 1, 3, 0, 0, 1, 1, -1, 1, 2, -1, -1, 3, 0, -1, 0, 3110, 727, 650
3, 1, 2, 0, 1, 3, -1, 0, -1, 0, 1, 2, -1, -1, 0, 1, -1, 2, 1, -1, 0, -1, 2, 0, 2, 3, -1, 3, 1, 3, -1, 3, -1, 1, -1, 3, 0, 1, 2, 0, 0, 1, -1, 3, 2, 1, 0, 3, 2, 2, 2975, 727, 650
