$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1,>>f2,>>f3
1, 1, -1, 1, 1, 2, 0, 2, 0, 0, 3, 0, 0, 2, 3, -1, -1, 0, -1, 1, 2, 1, 3, 2, 2, 1, 3, 3, 0, 2, 3, 0, 3, 3, -1, 3, -1, 1, 0, -1, 2, -1, 1, 0, 2, 1, 2, -1, 1, 2, 4478, 733, 656
1, 0, 0, 3, 0, -1, 1, 1, 1, 2, 1, -1, 0, -1, -1, 3, 1, 2, 2, 2, -1, 2, -1, 0, 1, 2, 3, 0, 0, 0, 1, 0, 1, -1, 2, -1, 2, 2, 1, -1, 2, 3, 0, 3, 1, 1, -1, -1, 0, 3, 4358, 733, 656
1, 0, -1, 3, 2, 0, 0, 0, 0, -1, 1, 2, -1, 2, -1, -1, 0, 2, -1, 1, 1, 0, 3, 3, 2, 1, -1, 0, -1, 1, 1, 0, 1, 3, 1, -1, 2, -1, 0, 0, 3, 3, 0, 2, 2, 1, 2, 1, 2, 2, 4432, 733, 656
1, 0, -1, 0, 0, 1, 1, 0, 2, -1, 3, 2, 2, -1, 3, -1, 2, 1, 3, 2, 0, 3, 0, -1, -1, 1, 1, 0, 3, 0, -1, 0, 2, 1, 2, -1, 3, 0, 3, -1, 3, 3, 2, 1, -1, 0, 2, 2, 3, 3, 4211, 733, 656
1, 0, 0, -1, -1, 0, -1, 0, 2, 0, 0, 3, 1, 3, 0, 3, 2, 2, -1, -1, 1, 3, 3, 2, -1, 2, -1, 2, 1, 1, -1, -1, 2, -1, 1, 2, -1, -1, 0, 1, 2, 0, -1, 1, 1, 0, 1, -1, 0, 3, 3881, 733, 656
2, 2, 1, 2, 0, -1, 0, 0, 0, 1, -1, 3, 1, 0, 3, -1, 3, 3, 1, 0, -1, 2, -1, 2, 2, 0, 1, 3, 2, 2, 0, -1, 1, 0, 0, -1, 2, 1, -1, -1, 0, 3, 2, -1, 1, -1, -1, 1, 3, 3, 4220, 733, 656
0, 2, 3, -1, 3, 2, 2, 3, 1, -1, 2, 0, 1, -1, 1, -1, -1, 2, -1, 1, 1, 3, 0, 0, 2, -1, 0, 0, 3, 0, 0, 1, 3, 3, 1, 1, 1, 3, 2, -1, -1, 2, -1, 2, -1, 2, -1, 2, 2, 0, 3797, 733, 656
3, 0, 1, 3, 1, 1, 0, 0, 3, 1, 0, 2, 1, 2, 0, -1, 0, 1, 2, 2, -1, 2, 3, 3, -1, 1, 0, 2, 0, -1, 2, 2, 0, -1, 3, 0, 2, -1, 1, 0, 2, 2, -1, 3, 1, 1, 3, -1, 3, -1, 4238, 733, 656
3, 1, 3, 0, 2, 0, 0, 2, 1, -1, 3, 2, 1, 1, -1, -1, 0, 0, 0, -1, -1, 2, 2, 0, 2, 0, 3, 0, 1, 2, -1, -1, 1, 1, 1, 3, -1, -1, 0, -1, 3, 3, 1, 1, 2, 1, 3, 2, 0, -1, 4381, 733, 656
1, 3, 0, -1, 2, 0, -1, 1, 3, 2, 0, 0, 3, -1, -1, 2, -1, 1, -1, 2, 1, 0, 2, 2, 1, -1, -1, 3, -1, 1, 0, 3, 1, 2, 0, 1, 2, 1, 3, 0, 1, 0, 2, 1, -1, 0, -1, 3, 2, 2, 4023, 733, 656
1, -1, -1, 3, 0, 1, 2, 2, 2, 0, 1, 0, -1, 3, 1, 0, 1, 3, 0, -1, 3, 3, -1, 0, 1, 2, 2, 1, 1, 1, 3, 1, -1, -1, 2, -1, -1, -1, -1, 0, 2, 0, 3, 2, 1, 2, 0, 0, -1, 0, 4298, 733, 656
2, 3, 3, 2, -1, 3, 0, -1, 1, 3, 0, 2, 1, 1, 1, 2, 3, 0, 0, 0, -1, -1, 0, 2, -1, -1, 0, 2, 3, 3, 1, -1, 1, 2, 3, 1, 1, 2, 1, -1, 1, -1, -1, 2, 3, 0, 1, 3, 0, -1, 4077, 733, 656
1, 1, 2, 0, 0, 2, 3, 3, 2, -1, 0, 3, 0, 1, -1, 1, 2, 1, -1, -1, 1, 3, 2, 2, 2, -1, 0, -1, -1, 0, 3, 1, 2, -1, 3, 2, 3, -1, 3, 0, 1, 0, 0, 0, 2, 0, -1, 1, -1, 2, 4389, 733, 656
0, 1, 1, 1, -1, 0, 3, -1, -1, 0, 3, 0, -1, 3, -1, -1, 1, 3, 2, 2, 0, 3, -1, 3, 3, 1, 0, 2, 2, 3, -1, -1, 1, 1, 2, -1, -1, 2, 1, 0, 2, 2, 0, 0, 2, 1, 1, 2, 2, 0, 4183, 733, 656
-1, -1, -1, 0, 3, 0, 3, 0, -1, 2, 2, 2, 2, -1, 2, 2, 3, 3, 1, 1, -1, 1, 2, -1, 0, 0, 0, -1, 0, 1, 3, -1, 1, -1, 1, 2, -1, 1, 1, 1, 3, 0, 1, 2, 1, 2, 3, 0, 2, -1, 3923, 733, 656
3, 0, 3, 2, -1, 0, 3, -1, -1, 0, 2, 2, 2, 3, -1, 2, -1, 0, -1, 1, 0, 2, 3, 0, -1, 1, 3, -1, 3, -1, 0, 2, 0, 0, 1, 3, 2, 3, 2, 0, 1, 1, -1, -1, -1, 2, 3, 1, 1, 1, 4086, 733, 656
-1, 3, 0, 1, 3, 1, 0, 2, 1, 1, 2, 2, 1, -1, 3, 0, 2, -1, 1, 2, 1, 0, -1, -1, 3, 0, -1, 3, 2, -1, 2, 3, 2, 1, 0, -1, 0, 1, -1, 2, 1, 3, 0, 2, -1, -1, -1, -1, 2, -1, 3688, 733, 656
0, 2, 0, 3, 2, 2, 0, 1, 0, 3, 1, -1, 2, 3, 1, 0, 3, 2, -1, 1, 0, -1, 2, 3, 0, 2, -1, 1, 3, 1, 2, 1, -1, 3, -1, 3, 0, 0, -1, 1, -1, 3, -1, -1, -1, 0, 1, 1, 3, 3, 4023, 733, 656
2, 0, 3, -1, 0, 0, 2, 1, 1, 1, -1, -1, 0, -1, 2, -1, 0, -1, 3, 0, 3, 1, -1, -1, 0, 2, 2, 0, 1, 2, 3, 3, 2, 2, -1, 2, -1, -1, 2, 3, 3, 3, 3, 1, -1, 3, 1, 0, 1, -1, 3730, 733, 656
0, -1, 3, 3, 2, 1, 0, 1, -1, 2, 3, 1, 2, 3, 2, 0, -1, 2, 1, 3, 2, 0, 2, -1, 3, 3, 3, 1, 3, 1, 1, 0, 2, 0, -1, 1, 1, 0, 0, 2, -1, -1, -1, 0, 3, 1, 1, 2, 2, 0, 4162, 733, 656
3, 0, -1, -1, -1, 0, 3, 0, 0, 2, 3, -1, 2, -1, 0, -1, 3, 1, 2, -1, -1, 3, -1, -1, -1, 0, 3, 1, 2, 2, 1, 2, 1, 1, 2, -1, 0, 1, 2, 1, -1, 1, 2, -1, 1, 0, 1, -1, 0, 0, 3838, 733, 656
-1, 0, 0, 2, 2, 3, -1, 2, 2, 1, 2, 0, 1, 3, -1, 3, 3, 1, 0, 2, -1, 1, 0, -1, -1, 1, 2, -1, -1, 3, 3, 0, 2, 2, 3, -1, 1, 0, 1, 1, 1, 3, 2, -1, 0, 2, -1, 1, 0, -1, 4072, 733, 656
2, 0, 3, 2, 2, 0, -1, 1, 1, 0, 2, 3, 2, 1, 3, 3, -1, -1, 3, 1, 3, 0, 1, 1, -1, 1, 3, 1, 3, 0, 2, 0, 3, -1, -1, 1, 1, 1, 3, 2, 2, 0, -1, 0, -1, 2, 0, -1, 0, 2, 4250, 733, 656
0, -1, -1, -1, 0, -1, 2, 1, 2, 1, -1, 3, 1, 3, 2, -1, 2, -1, 0, -1, 0, 2, 0, 0, 1, -1, 1, 1, 2, 2, -1, 3, 2, 3, 2, 1, 0, 0, 2, 0, 0, 3, 2, 0, 1, 1, 3, 1, 2, 1, 4282, 733, 656
0, 0, 0, 2, 1, -1, 2, 1, 3, 0, 3, 0, 1, 0, 0, 0, 0, 1, 3, 2, 3, -1, 3, 2, 1, -1, 1, 2, 1, 0, 3, 3, 2, 3, 1, 2, 2, 3, 2, 1, -1, 2, -1, 2, -1, 0, 2, 1, 3, 3, 4587, 733, 656
1, 2, 1, 3, 3, 3, 0, 1, 1, 3, 2, 1, -1, 0, 1, 3, 1, -1, 0, -1, 0, 3, 2, 2, 3, -1, -1, 2, -1, 0, -1, 2, 1, 1, 0, 0, 3, 3, 2, 0, 2, -1, 0, 0, 3, 0, 2, -1, 1, 2, 4118, 733, 656
0, 2, -1, 1, 3, 2, 3, 0, -1, 3, 2, -1, 0, -1, 0, 1, 0, 3, 0, 0, 0, 1, 1, 2, 1, 3, -1, 1, 1, 3, 2, 3, 2, 2, 2, 2, 3, -1, 3, 0, 3, 2, -1, 1, 2, 0, -1, 1, 0, -1, 4155, 733, 656
2, 0, 0, 0, 0, 1, 3, -1, 1, 3, 0, 2, 0, 3, 1, -1, -1, -1, 2, 3, 1, -1, 3, -1, -1, -1, 0, 0, -1, 2, 2, -1, 2, 1, 2, 2, 2, -1, 2, 3, 3, 0, 0, 2, 0, 3, 3, 3, 1, 1, 4116, 733, 656
2, -1, 3, 0, 1, -1, 0, 3, 2, 0, 2, -1, -1, -1, 3, 3, 1, -1, 1, -1, 1, 1, 1, 0, 2, 2, 0, -1, -1, 2, 2, -1, 3, -1, 0, -1, 3, -1, -1, 2, 0, 0, 2, 1, 3, 1, 2, 0, 2, 1, 3919, 733, 656
0, 2, 3, 1, -1, 2, 1, -1, 3, 0, -1, -1, 1, -1, 1, 1, 3, 2, 1, -1, 0, 2, 3, 0, -1, 1, 3, 2, 2, -1, -1, 1, 3, 0, 1, 2, 0, 1, -1, 0, 3, 0, -1, -1, 2, 0, 3, 2, 2, -1, 4047, 733, 656
-1, 0, 2, 2, 2, 0, 0, 2, 1, -1, 0, -1, 2, 2, -1, 0, 1, 2, 3, -1, -1, 0, -1, 0, 3, 3, 1, 0, 2, -1, 3, -1, 1, 1, 0, -1, 3, 1, 3, 1, 2, 3, 2, 0, 1, 1, 3, 3, 1, 1, 4486, 733, 656
1, 3, 2, 1, 1, 1, 0, 0, 2, 0, -1, 1, 0, 2, -1, 0, 2, 3, 2, -1, 2, 2, -1, 0, 0, 3, 3, 2, 0, 2, 2, 3, 3, 0, 2, 1, 1, 3, 1, 3, 1, 1, 3, -1, -1, 0, 3, -1, 1, 0, 4676, 733, 656
3, 1, 3, 0, 2, 2, 0, 2, 0, 3, -1, 2, -1, 1, 2, -1, 1, 0, 2, 3, 2, 0, 1, 1, 1, 2, -1, 0, 1, 1, 0, 3, 2, 3, 2, 3, -1, -1, 2, -1, 2, 0, -1, 1, 3, 0, 1, 0, 3, 0, 4460, 733, 656
3, 1, 0, 0, 1, 3, -1, 3, 0, 1, 0, 2, -1, 1, 1, -1, 0, 2, 3, -1, 2, 3, 2, 1, 3, 3, 2, 0, 2, -1, 1, 3, 1, 1, -1, 0, 0, -1, 3, 3, 1, 1, 2, 2, 0, 1, 0, -1, 2, 0, 4484, 733, 656
-1, 2, 0, 2, 0, 1, 0, 3, 1, 0, 1, 3, 3, 1, -1, 2, 3, -1, 2, 1, 0, 1, 2, 2, 1, 2, -1, -1, 0, 3, 1, 0, 1, 3, 3, 1, 3, -1, 0, -1, 3, 3, 0, -1, 2, 2, 1, 2, 2, 0, 4315, 733, 656
-1, 0, 0, 3, -1, 1, -1, 3, 1, 2, -1, 3, 1, 2, 0, 0, -1, -1, 1, -1, 2, -1, 1, 0, 2, -1, 1, 3, 0, 2, 1, 2, 1, 3, 3, 1, -1, 3, 0, 0, 0, 1, 2, 0, 3, -1, 3, 0, 2, 2, 4092, 733, 656
0, 2, 1, 1, -1, -1, 0, 2, 1, 3, -1, 2, 1, 2, 2, 0, -1, 3, 0, -1, -1, 1, 0, 1, -1, 1, -1, 2, 3, 3, 0, -1, 3, 3, 2, 0, 0, 2, 3, 2, 1, 1, -1, -1, -1, 3, 0, -1, 1, -1, 3807, 733, 656
1, 0, 2, -1, 3, 1, 2, 0, 3, 2, 1, 0, 3, -1, 2, -1, 1, 0, 2, 0, 0, 2, 1, 3, 0, -1, 1, 1, 3, 0, 2, 1, 3, 2, 2, 1, -1, -1, 0, 0, -1, 3, 2, 3, 1, 1, -1, 2, 0, 3, 4201, 733, 656
3, 0, 1, 3, 3, -1, 1, 1, -1, 1, 1, 3, 3, 2, 1, -1, 2, 0, 0, 3, 3, -1, 1, 2, 2, 0, 1, -1, 0, 0, 2, 2, -1, 3, -1, 2, 0, 2, 0, -1, -1, 2, 1, 1, 2, 0, -1, 2, 2, 3, 3929, 733, 656
1, 2, 1, -1, 0, 3, 3, -1, 1, 1, 3, 2, 0, 3, 2, 2, 2, 3, 1, 0, 2, -1, 0, 1, 3, 3, -1, 3, -1, -1, 0, -1, 3, 0, -1, 2, 2, 0, 1, 0, -1, 1, 0, 0, 1, 2, 1, 2, -1, 2, 4304, 733, 656
3, 0, 2, 3, 3, 2, -1, 3, 0, -1, 0, 2, 2, 2, 0, 1, 3, 1, 3, 1, 0, 2, 3, 1, -1, 1, -1, 3, 1, 3, 2, -1, 2, 0, -1, 0, 3, 3, 1, 0, 1, 2, 0, 0, 1, 0, 1, -1, 0, 2, 4634, 733, 656
