3.0, 3.0, 0.0, 0.0, 2.0, -1.0, -1.0, -1.0, 1.0, 1.0, 2.0, 0.0, 1.0, 0.0, -1.0, 1.0, 2.0, 0.0, 0.0, 2.0, 2.0, 3.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, -1.0, 0.0, -1.0, 2.0, -1.0, 0.0, -1.0, -1.0, 1.0, 3.0, -1.0, 3.0, 1.0, 3.0, 2.0, 2.0, -1.0, 1.0, 0.0, -1.0, -1.0, 3.0, 1e+32
3.0, 2.0, -1.0, -1.0, 1.0, 0.0, -1.0, 1.0, -1.0, 1.0, 3.0, 3.0, 0.0, -1.0, 0.0, 3.0, 2.0, 2.0, 3.0, 1.0, -1.0, 3.0, 1.0, 2.0, 1.0, 2.0, 1.0, 0.0, 1.0, 2.0, -1.0, 1.0, -1.0, 0.0, 0.0, 3.0, 0.0, 3.0, 1.0, 2.0, 2.0, 3.0, -1.0, 1.0, -1.0, 2.0, 0.0, 0.0, 0.0, 3.0, 1e+32
3.0, 3.0, 0.0, 3.0, -1.0, 2.0, 0.0, 2.0, 1.0, 0.0, -1.0, 1.0, 3.0, 2.0, -1.0, -1.0, 1.0, 1.0, 0.0, 2.0, 3.0, 1.0, 2.0, 1.0, 3.0, 3.0, 1.0, 3.0, -1.0, 0.0, -1.0, -1.0, 0.0, 0.0, 2.0, -1.0, 2.0, 2.0, 1.0, 0.0, 0.0, -1.0, 3.0, 1.0, 0.0, 3.0, 3.0, 2.0, 1.0, 2.0, 4276
3.0, 2.0, 2.0, 0.0, 0.0, 3.0, 1.0, 3.0, -1.0, 1.0, 3.0, 2.0, -1.0, 1.0, -1.0, 3.0, 3.0, 1.0, -1.0, 1.0, 2.0, 0.0, 0.0, -1.0, 2.0, 2.0, -1.0, -1.0, 0.0, -1.0, 0.0, 3.0, -1.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 3.0, 1.0, 3.0, -1.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1e+32
3.0, 3.0, 3.0, 1.0, 0.0, 3.0, 2.0, -1.0, -1.0, 1.0, 1.0, 2.0, -1.0, 0.0, 1.0, 1.0, -1.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 0.0, 2.0, -1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, 2.0, -1.0, 1.0, -1.0, 0.0, 0.0, 1.0, 3.0, 0.0, 2.0, 2.0, -1.0, 0.0, 3.0, 3.0, 0.0, 0.0, 2.0, 1e+32
2.0, 1.0, 3.0, 2.0, 0.0, 2.0, 0.0, 3.0, 0.0, 3.0, 3.0, 1.0, 3.0, 3.0, -1.0, 2.0, -1.0, 1.0, 0.0, 0.0, 2.0, 1.0, 1.0, 1.0, 1.0, 0.0, -1.0, -1.0, 0.0, 2.0, -1.0, 0.0, 0.0, -1.0, -1.0, 0.0, 3.0, -1.0, 1.0, -1.0, -1.0, 3.0, 2.0, 3.0, 2.0, 1.0, -1.0, 1.0, -1.0, 2.0, 3916
3.0, 2.0, -1.0, -1.0, 1.0, 3.0, 3.0, -1.0, 1.0, 1.0, 2.0, 1.0, 3.0, 1.0, -1.0, 0.0, 2.0, 3.0, 0.0, -1.0, 3.0, 3.0, -1.0, 1.0, 0.0, 2.0, -1.0, 0.0, 0.0, 1.0, 1.0, -1.0, -1.0, 0.0, 1.0, 3.0, 2.0, 2.0, 2.0, -1.0, 1.0, 1.0, 2.0, 0.0, 0.0, 3.0, 1.0, 0.0, 0.0, 2.0, 1e+32
2.0, 1.0, 2.0, -1.0, 3.0, 1.0, 3.0, 1.0, -1.0, 3.0, 0.0, 2.0, 3.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 2.0, 1.0, -1.0, -1.0, 1.0, 1.0, 3.0, 0.0, 2.0, 3.0, 3.0, 2.0, 2.0, 0.0, 2.0, 1.0, -1.0, 3.0, 2.0, 3.0, -1.0, 1.0, 4111
-1.0, 2.0, 2.0, -1.0, 2.0, 3.0, 0.0, 0.0, 1.0, 1.0, -1.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 1.0, 1.0, -1.0, 1.0, 2.0, -1.0, 0.0, 0.0, 0.0, 3.0, 3.0, -1.0, 1.0, -1.0, -1.0, -1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 3.0, -1.0, 2.0, -1.0, 3.0, 2.0, 2.0, 1.0, 0.0, 2.0, -1.0, 2.0, 1e+32
3.0, 2.0, 3.0, 1.0, 0.0, 1.0, -1.0, 2.0, 0.0, 0.0, 2.0, 2.0, 2.0, 1.0, -1.0, 3.0, 3.0, 3.0, 1.0, -1.0, 0.0, 3.0, 3.0, -1.0, -1.0, -1.0, 3.0, -1.0, 1.0, -1.0, 2.0, -1.0, 2.0, 0.0, 3.0, 2.0, 0.0, 3.0, 1.0, 0.0, -1.0, 2.0, 0.0, -1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 2.0, 3936
