$0,$1,$2,$3,$4,$5,$6,$7,$8,$9,$10,$11,$12,$13,$14,$15,$16,$17,$18,$19,$20,$21,$22,$23,$24,$25,$26,$27,$28,$29,$30,$31,$32,$33,$34,$35,$36,$37,$38,$39,$40,$41,$42,$43,$44,$45,$46,$47,$48,$49,>>f0,>>f1,>>f2
1,-1,0,-1,-1,2,1,0,0,1,-1,0,-1,0,1,3,0,2,0,2,3,2,3,2,1,-1,1,1,-1,2,0,0,0,1,0,-1,1,3,-1,1,3,-1,1,2,2,3,3,2,-1,3,97351,564,99516
3,1,1,2,-1,0,0,3,0,0,3,3,1,3,3,0,-1,2,1,1,0,2,2,2,1,1,3,0,1,3,2,2,-1,2,2,1,0,2,-1,3,3,-1,0,-1,2,-1,0,-1,2,0,97354,625,99478
-1,-1,3,1,0,-1,2,3,1,1,2,3,0,-1,1,0,0,0,2,2,2,3,1,0,-1,1,2,3,2,-1,0,0,-1,1,3,0,1,3,-1,2,1,0,3,2,0,1,-1,2,3,1,97372,612,99505
-1,3,3,-1,2,1,1,0,3,0,0,0,-1,2,1,-1,0,-1,-1,-1,-1,1,3,2,2,0,2,1,1,3,3,2,1,1,0,2,1,1,0,3,2,3,-1,0,3,1,2,0,-1,-1,97423,580,99516
-1,-1,0,3,0,2,3,3,3,0,2,2,3,0,0,2,0,-1,1,3,1,3,2,1,-1,2,1,-1,1,1,0,2,1,1,-1,-1,1,3,1,0,2,-1,-1,2,1,0,0,2,3,0,97345,598,99507
3,1,-1,1,0,3,3,0,0,-1,2,-1,3,2,1,0,1,2,3,2,0,-1,2,1,1,3,-1,-1,2,1,2,3,2,-1,2,-1,2,0,-1,3,0,1,0,-1,0,1,1,1,-1,2,97285,578,99500
1,1,3,-1,2,1,0,-1,0,2,1,-1,0,3,-1,1,3,0,2,1,2,0,2,0,3,0,3,2,0,1,2,-1,1,2,2,-1,-1,3,1,-1,2,3,3,0,2,0,0,-1,2,1,97323,587,99507
3,3,3,2,1,0,3,0,0,2,-1,2,0,2,-1,0,-1,1,-1,-1,1,-1,-1,1,-1,2,3,1,2,1,3,0,-1,3,0,-1,-1,0,2,0,2,-1,2,1,0,0,2,1,1,1,97389,556,99534
2,-1,0,1,1,3,2,3,1,1,1,-1,0,2,1,0,3,0,2,3,1,1,1,0,0,3,1,2,3,0,1,0,3,2,-1,0,2,2,0,1,2,3,-1,-1,0,-1,2,2,3,3,97177,650,99475
